Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,L_2 Cluster Probability_5,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,H_1 Cluster Probability_5
2006,9,MIA,CHI,5,0.273014975531584,0.0593698691614617,0.124298666325239,0.144469683282372,0.398846805699343,1,0.399186479818238,0.0591236524048721,0.273069007179125,0.123938193167005,0.14468266743076
2006,9,MIN,SF,5,0.15970303291373,0.0960731147280937,0.303872075819227,0.114034824564854,0.326316951974095,1,0.328750704776667,0.0958569965185796,0.160835306116796,0.299808031573357,0.114748961014601
2006,9,NO,TB,1,0.325578650570273,0.0609640989012076,0.106391412892342,0.310289652342027,0.196776185294151,3,0.196900914582936,0.0606861102956709,0.326104577759671,0.106148246283317,0.310160151078405
2006,9,OAK,SEA,4,0.200987464598815,0.0544776959854445,0.0820310020252558,0.538227813798785,0.124276023591699,5,0.124225325633439,0.0541843077598905,0.201290680670223,0.0818063186093007,0.538493367327146
2006,9,TEN,JAX,4,0.225518845026801,0.0827373142121225,0.116889434714611,0.414173757146188,0.160680648900278,5,0.16075503211958,0.0823275805635621,0.225861434609138,0.116687147122074,0.414368805585645
2006,10,BAL,TEN,2,0.135267229620134,0.385806676615612,0.196202167975647,0.131132100272334,0.151591825516271,2,0.15187178455949,0.384836796064658,0.135482916697284,0.196501160110529,0.13130734256804
2006,10,BUF,IND,5,0.179472265880832,0.0888489262590111,0.243531356087262,0.126143869841016,0.362003581931878,1,0.362904942576829,0.0885155223730157,0.179512468755597,0.242817376961093,0.126249689333465
2006,10,CHI,NYG,3,0.130381999366031,0.206864469171488,0.369523791367651,0.111909716180347,0.181320023914483,4,0.181160406295653,0.206639734229427,0.130134134094282,0.370372373622753,0.111693351757885
2006,10,CLE,ATL,5,0.270187991670505,0.0762906180678438,0.154540708032647,0.186736072409874,0.312244609819131,1,0.312963275984893,0.0760537940981169,0.269727572446945,0.154494284363228,0.186761073106817
2006,10,DAL,ARI,1,0.524227234842516,0.0432051286236358,0.0774713927278074,0.177376663041307,0.177719580764734,3,0.17724166130003,0.0431783568897872,0.523337299506996,0.0774252399739011,0.178817442329286
2006,10,DEN,OAK,2,0.0638685624451934,0.673217251632028,0.125989331328903,0.0588450762789082,0.0780797783149675,2,0.0794905531896775,0.667099436142786,0.0648899440791852,0.128808495879015,0.0597115707093364
2006,10,GB,MIN,3,0.140429723006325,0.0968309383198806,0.381802717128318,0.104384944660145,0.276551676885332,4,0.280056347658705,0.0966819143106387,0.141530154823136,0.376667455618557,0.105064127588963
2006,10,HOU,JAX,1,0.408684516394312,0.0516622789249473,0.100000316974535,0.168760901965402,0.270891985740803,3,0.271580320278043,0.0510149844540297,0.410021091758773,0.0991393299037574,0.168244273605397
2006,10,KC,MIA,4,0.260539186402239,0.04176252888269,0.0679171966017938,0.51040919799965,0.119371890113627,5,0.119565020933696,0.0416254400119677,0.261248274663718,0.067867242659596,0.509694021731022
2006,10,NO,PIT,3,0.148559302124742,0.137454995059681,0.368948286100694,0.124971697927624,0.22006571878726,4,0.21981389841487,0.136892442459817,0.148050945876047,0.370726109920858,0.124516603328408
2006,10,NYJ,NE,3,0.117945471643447,0.108908370412884,0.481103654090192,0.0914643627745679,0.200578141078909,4,0.202630121786354,0.108832537901852,0.118811520328503,0.477645506875797,0.0920803131074942
2006,10,SD,CIN,2,0.133239367443743,0.389508112999941,0.19800503877983,0.128580761550922,0.150666719225564,2,0.150219870930701,0.391408272552433,0.132651875575775,0.197848801363062,0.127871179578029
2006,10,SF,DET,1,0.418110734010663,0.0509343527304433,0.0900347915728248,0.256319167642997,0.184600954043073,3,0.184215886051833,0.0505649728208489,0.418081792714998,0.0896106478024632,0.257526700609856
2006,10,STL,SEA,3,0.112952479749065,0.270733916751781,0.364197779434664,0.098119930209078,0.153995893855412,4,0.153667599482639,0.271533581667547,0.11268790395856,0.364162298517591,0.0979486163736648
2006,10,TB,CAR,3,0.122556698934617,0.117814427419843,0.46138702618847,0.0974507921581552,0.200791055298915,4,0.202604963729764,0.11695053453244,0.123029006972316,0.459776307384327,0.0976391873811532
2006,10,WAS,PHI,4,0.160327316476717,0.0384803132128548,0.0583380447014907,0.651639608176486,0.0912147174324515,5,0.091526181827482,0.0384384778621666,0.161038071745594,0.0584219038280981,0.650575364736659
2006,11,ATL,BAL,3,0.111867253914857,0.158961740037585,0.470418383304145,0.0934884919473152,0.165264130796098,4,0.165157248819888,0.157343869030838,0.111515293875781,0.472863505285231,0.093120082988263
2006,11,BUF,HOU,2,0.116191079852714,0.436473016065161,0.199840194715573,0.110907315017092,0.136588394349461,2,0.136114682641466,0.438455783577054,0.115753968699394,0.199206193581238,0.110469371500848
2006,11,CHI,NYJ,3,0.149494341893835,0.100068183369998,0.346898830394985,0.10943158839324,0.294107055947942,4,0.297379452232155,0.0997779463892796,0.150563787565968,0.342212901949111,0.110065911863486
2006,11,CIN,NO,3,0.0889436879170912,0.0859640589467101,0.603759732688212,0.0700031483510023,0.151329372096984,4,0.153667602024566,0.0865920257630165,0.090119316654971,0.598705739911603,0.0709153156458438
2006,11,DET,ARI,1,0.510931413066404,0.0422517528108168,0.0725794561009694,0.224638753048268,0.149598624973542,3,0.15034945383124,0.0425081860602683,0.506617183007033,0.0730424629237371,0.227482714177722
2006,11,IND,DAL,3,0.112307799936241,0.219667041108315,0.414490679115186,0.0964251536415805,0.157109326198677,4,0.156841532423094,0.218824336493822,0.112008554081537,0.416131639775038,0.096193937226508
2006,11,MIN,MIA,3,0.0975569180763606,0.1496902818563,0.526780658110121,0.0814417186007706,0.144530423356447,4,0.144285702415545,0.148484239732049,0.0972517346213902,0.528798506157248,0.081179817073769
2006,11,NE,GB,4,0.146346921161275,0.0312765165833044,0.0480585254892152,0.696813899603874,0.0775041371623321,5,0.0781940790654305,0.0314415326556455,0.147806526464112,0.0484075173543812,0.694150344460431
2006,11,NYG,JAX,1,0.540648078891124,0.0406362793147321,0.0720208305154498,0.18818843030629,0.158506380972404,3,0.159075733001931,0.040870101732205,0.536757840462578,0.0724417292598542,0.190854595543431
2006,11,OAK,KC,2,0.103257045790386,0.457122640784122,0.216494941470721,0.095139147462695,0.127986224492076,2,0.128004373717854,0.456664171873894,0.103133467192526,0.217235604844396,0.0949623823713295
2006,11,PIT,CLE,2,0.135324544499521,0.386142401833797,0.195678830304031,0.131461216354403,0.151393007008248,2,0.151012535922835,0.387787471140508,0.1347958556151,0.195598362237611,0.130805775083946
2006,11,SD,DEN,2,0.089918446680987,0.565610548898268,0.153801852651837,0.0850859351251563,0.105583216643752,2,0.10465088319804,0.569361420162991,0.0889796723241238,0.1529002359795,0.0841077883353456
2006,11,SEA,SF,4,0.368052146641816,0.0433536899379131,0.0717522311133787,0.382725722132169,0.134116210174724,5,0.133897596789306,0.0431715775900598,0.367427363646364,0.071553370547427,0.383950091426844
2006,11,STL,CAR,1,0.538948275520969,0.0416013553408065,0.0747597134504122,0.171973555830913,0.1727170998569,3,0.172980214720541,0.0418072592036254,0.535931551704093,0.0751120273290807,0.17416894704266
2006,11,TEN,PHI,5,0.324251915636109,0.0556675376935798,0.112419921144551,0.151510332923909,0.356150292601851,1,0.355493364555887,0.0553802134664847,0.325324405231797,0.111940569289401,0.15186144745643
2006,11,WAS,TB,3,0.0989590214436306,0.12729222807149,0.541467460431548,0.0817986101853873,0.150482679867944,4,0.150820083800808,0.125765434212497,0.0988628616466934,0.54292963991115,0.0816219804288515
2006,12,ARI,MIN,5,0.197471641591201,0.061883415614078,0.143595079667994,0.119022640233345,0.478027222893381,1,0.47934597539787,0.0615576413286669,0.197128364927406,0.143023067646877,0.11894495069918
2006,12,CAR,WAS,3,0.110520465046405,0.19924999747339,0.439163292421775,0.0935908684843116,0.157475376574118,4,0.157615196875229,0.197515782305339,0.110441569759938,0.440941689186051,0.0934857618734437
2006,12,CHI,NE,5,0.189287954321165,0.0647912711923447,0.155301459859177,0.115543778603672,0.475075536023642,1,0.478019281800411,0.0641648577747877,0.188663948145274,0.154003555777787,0.11514835650174
2006,12,CIN,CLE,4,0.172053485065509,0.0346073637789798,0.0536077751980544,0.651813965769474,0.0879174101879825,5,0.0883421289462788,0.0346570030276048,0.173084866927686,0.0537824451890589,0.650133555909372
2006,12,DEN,KC,1,0.424199310258276,0.0527640426455153,0.0979762601191692,0.196581484180809,0.22847890279623,3,0.227198330070499,0.0525636940875465,0.425107582171516,0.0975961861879368,0.197534207482502
2006,12,GB,SEA,3,0.113794183632614,0.216731068617355,0.412054764020698,0.0975466864584753,0.159873297270857,4,0.159841861568439,0.214528581347295,0.113525145875203,0.414865580153907,0.0972388310551561
2006,12,HOU,NYJ,1,0.515044667513437,0.0437727008052009,0.0796327887580318,0.171824506304971,0.18972533661836,3,0.188432487513309,0.0434339932984218,0.516930172523887,0.0790805298942306,0.172122816770151
2006,12,JAX,BUF,5,0.32038689204357,0.0607633658789971,0.122361248979419,0.172412547066768,0.324075946031246,1,0.326075821528051,0.0605625913992106,0.318620841101674,0.122420820757673,0.172319925213392
2006,12,MIA,DET,5,0.196473508983398,0.101019570889108,0.234299038836029,0.144100044169707,0.324107837121757,1,0.326174923395797,0.100263027663892,0.196438571334338,0.233333804066964,0.14378967353901
2006,12,NO,ATL,1,0.471137389232394,0.043773815177849,0.0758933220670262,0.254099933346173,0.155095540176558,3,0.15476930164957,0.0436312087616466,0.470068453414736,0.0757187926579664,0.255812243516081
2006,12,NYG,TEN,2,0.157385138413954,0.312490064547231,0.204173799512835,0.155704610695514,0.170246386830466,2,0.170283592248636,0.312560317603233,0.157310095297562,0.204329534640849,0.155516460209721
2006,12,OAK,SD,2,0.111401147537985,0.356752096133473,0.287175821866199,0.0997736975648725,0.14489723689747,2,0.145528546362024,0.352549818695005,0.111635566855054,0.290403985793004,0.0998820822949129
2006,12,PHI,IND,4,0.179526619360907,0.046241897518739,0.0695223154111273,0.598122260447731,0.106586907261497,5,0.106740820278284,0.046098429792599,0.180074617403941,0.0694778431595621,0.597608289365613
2006,12,PIT,BAL,4,0.177286919417341,0.0443766919429498,0.0670903555310364,0.607441196137638,0.103804836971035,5,0.103870189461072,0.0442080322798798,0.177762178505893,0.0669903110432531,0.607169288709901
2006,12,SF,STL,3,0.133171218368688,0.237411569657306,0.334809040178357,0.117913342267425,0.176694829528224,4,0.176208696347941,0.238456826348907,0.132784341777791,0.334922603109406,0.117627532415955
2006,12,TB,DAL,1,0.41141141580518,0.0519278550250939,0.0890537858148171,0.271065153238282,0.176541790116627,3,0.1761209445534,0.0516144424728197,0.41221259959211,0.0886553984990637,0.271396614882607
2006,13,ARI,STL,1,0.449165211315151,0.0485546390094161,0.0923141285770298,0.159586525060704,0.250379496037699,3,0.248198203967476,0.0483231768765998,0.451281258572116,0.0918533802316337,0.160343980352174
2006,13,ATL,WAS,2,0.122247370960795,0.368536248838124,0.245507486453014,0.11158792690428,0.152120966843787,2,0.152027725099979,0.368280784564711,0.121866273204475,0.246746255894311,0.111078961236523
2006,13,BAL,CIN,1,0.528163189757919,0.0429298398959183,0.0773618892850873,0.17117727222398,0.180367808837096,3,0.180186777586035,0.0430119215149861,0.52636275506045,0.0775035127876849,0.172935033050844
2006,13,CAR,PHI,2,0.0558746735807848,0.710877420524127,0.113213787399464,0.0512728419397393,0.0687612765558855,2,0.0656098075062282,0.724296645054567,0.053347653292644,0.107754766584839,0.0489911275617224
2006,13,DAL,NYG,3,0.112810284189324,0.269577617485937,0.365662769754623,0.097318087225843,0.154631241344273,4,0.154477629807974,0.269676168466888,0.112639519229706,0.366006627337341,0.0972000551580918
2006,13,DET,NE,2,0.0889967218957606,0.509552950754558,0.207797370112437,0.0806163584455273,0.113036598791716,2,0.114412021302106,0.502950962780131,0.0899079867822303,0.211364750199778,0.0813642789357553
2006,13,HOU,OAK,3,0.109005856831122,0.186555420854299,0.455746071973825,0.0928467996429586,0.155845850697795,4,0.155660017939962,0.184562235827863,0.108660237391129,0.458616005868904,0.0925015029721422
2006,13,IND,TEN,2,0.0793361887514442,0.572360290848587,0.176438108199065,0.0719937035577337,0.0998717086431693,2,0.0997672013526766,0.572790175524302,0.0792046419730913,0.176374340316172,0.0718636408337587
2006,13,JAX,MIA,5,0.179891189204864,0.101654445897291,0.262706889001618,0.131357660036173,0.324389815860054,1,0.326644209342015,0.100924481760896,0.180056133436076,0.261128418575832,0.13124675688518
2006,13,KC,CLE,5,0.156329657611696,0.0959499546628483,0.314813956041426,0.113405242616773,0.319501189067257,1,0.322522881154974,0.0953957324152742,0.156878015586575,0.311528686678993,0.113674684164184
2006,13,MIN,CHI,5,0.206250927092099,0.0501033406126779,0.111653691502041,0.110189642029088,0.521802398764093,1,0.525057649081253,0.0495659057604531,0.205066605680741,0.110656335293425,0.109653504184127
2006,13,NYJ,GB,4,0.199869306463912,0.052347484600353,0.0785088533471141,0.54927945856834,0.119994897020281,5,0.120080883899193,0.0521457508038056,0.200262949978457,0.0784046921043704,0.549105723214174
2006,13,SD,BUF,5,0.265620212406419,0.0695601062286203,0.146614769657167,0.166206521635219,0.351998390072575,1,0.352422640017646,0.0691790531245165,0.266084519168976,0.145958630629322,0.16635515705954
2006,13,SEA,DEN,2,0.0835370993614121,0.592380194712136,0.146696936970203,0.0784010554315388,0.0989847135247098,2,0.0988336261955501,0.593024436232953,0.0833508870365979,0.146590538033712,0.0782005125011869
2006,13,SF,NO,1,0.586364987600327,0.036211527592556,0.0640841640839114,0.170979430243828,0.142359890479378,3,0.143064634957284,0.0364305317723127,0.58252766705682,0.0644949333398285,0.173482232873754
2006,13,TB,PIT,1,0.48219678313164,0.0416356637869064,0.0711783342175021,0.261737366687037,0.143251852176915,3,0.143330709732331,0.0416281048420076,0.479815040439686,0.0712262012712172,0.263999943714758
2006,14,ATL,TB,3,0.129383003337685,0.236477980414655,0.346038932464672,0.112544864831863,0.175555218951126,4,0.175610405542645,0.234329423525987,0.129023526054486,0.348964328713327,0.112072316163554
2006,14,BAL,KC,1,0.431291417956672,0.0495142734458661,0.0951398076744721,0.159350077669596,0.264704423253394,3,0.262482757942467,0.0492787324109498,0.43348677136286,0.0946740173686963,0.160077720915026
2006,14,BUF,NYJ,5,0.201799874438927,0.0868991665313873,0.2040868285256,0.139457954396192,0.367756176107894,1,0.369849395020021,0.0862769303271128,0.201722316578051,0.202939055394008,0.139212302680807
2006,14,CHI,STL,3,0.167401021036536,0.121681503043786,0.311775266257962,0.131251656931915,0.267890552729802,4,0.26934768029868,0.120748359710215,0.167306624664881,0.311663710383868,0.130933624942355
2006,14,CLE,PIT,4,0.344137574330751,0.0433342605437929,0.0708784568862081,0.411534246104108,0.13011546213514,5,0.129943808944465,0.0431872333814795,0.343134089189582,0.0707288817236272,0.413005986760846
2006,14,DEN,SD,4,0.186940860851201,0.0462975001868369,0.0707953795703687,0.585789559504479,0.110176699887114,5,0.110092022831669,0.0460361126444522,0.187201508600627,0.0705743124099284,0.586096043513323
2006,14,GB,SF,1,0.439736982230215,0.0466713964626684,0.0910541488384469,0.156664241566282,0.265873230902387,3,0.264912797205385,0.0464861072815577,0.440591138854491,0.0907676586592899,0.157242297999276
2006,14,IND,JAX,4,0.302925533865247,0.0498795159629118,0.0822880521304205,0.417826910919292,0.147079987122129,5,0.147620604085285,0.0498659132111279,0.303166680714913,0.0824532709246738,0.416893531064001
2006,14,MIN,DET,4,0.289154944112495,0.0466928927078027,0.0771266699127851,0.44971613837239,0.137309354894527,5,0.137247321738778,0.0464808562349154,0.289382249373071,0.0769384007658561,0.44995117188738
2006,14,NE,MIA,1,0.516160510101962,0.043831471804852,0.0789666774213932,0.179453788974955,0.181587551696837,3,0.181069046284684,0.0438074225440958,0.515202947504267,0.0789259180565084,0.180994665610445
2006,14,NO,DAL,5,0.260500638893505,0.086858882476826,0.166259546275313,0.190518763298975,0.295862169055381,1,0.297327216121993,0.0861482975684428,0.260984731694811,0.165472534193072,0.190067220421681
2006,14,NYG,CAR,5,0.3022495226139,0.0599016553042337,0.121349889640368,0.1538793126091,0.362619619832398,1,0.361529186718703,0.0596233556987984,0.303726878239318,0.120795152778795,0.154325426564385
2006,14,OAK,CIN,4,0.153275967587079,0.0342593188089258,0.0527292789463747,0.675484996183057,0.0842504384745636,5,0.0847174432289791,0.0343110444297818,0.154406151593256,0.052920008918352,0.673645351829631
2006,14,PHI,WAS,5,0.232702755762356,0.077293332487632,0.170706615342491,0.157029098006813,0.362268198400709,1,0.362818514108351,0.0771999302811648,0.231993939516525,0.171001565701021,0.156986050392938
2006,14,SEA,ARI,5,0.206769315612128,0.10759614587798,0.232793713403217,0.169812050588125,0.28302877451855,1,0.283456527370676,0.107414946697701,0.206158189196775,0.233674426051183,0.169295910683665
2006,14,TEN,HOU,2,0.0625595943504965,0.685621484304244,0.118164049590927,0.0581468607177169,0.0755080110366161,2,0.0756839908707355,0.684696399661508,0.0625815299336393,0.118939029301401,0.0580990502327156
2006,15,CIN,IND,1,0.572650993702688,0.0373463092397689,0.0682624836668993,0.157515958042918,0.164224255347726,3,0.163434480677266,0.0371906386809318,0.573083271293458,0.0680104948680438,0.1582811144803
2006,15,CLE,BAL,1,0.444734335207937,0.0494268919861868,0.0921920820742668,0.195141092264435,0.218505598467175,3,0.21819255235705,0.0491938291931213,0.444978925278995,0.0919038880502628,0.195730805120571
2006,15,DAL,ATL,3,0.105110102201493,0.155583809926854,0.496622317998282,0.0885604199576048,0.154123349915766,4,0.153867559281769,0.153664332440601,0.104690442949387,0.499630695999977,0.0881469693282656
2006,15,DEN,ARI,1,0.409234498078969,0.0486166264605085,0.0853699753930192,0.284106003556054,0.172672896511449,3,0.173057335683826,0.0485333699770165,0.407653636460393,0.0854215582322865,0.285334099646478
2006,15,DET,GB,5,0.22196588606965,0.0684404520341449,0.154180344260333,0.134685741549709,0.420727576086163,1,0.419588137015469,0.0682105018249396,0.223469772545771,0.153304042145844,0.135427546467977
2006,15,HOU,NE,4,0.221875663408198,0.0763979575823053,0.1091503787248,0.439425292811661,0.153150707473036,5,0.153275797373725,0.0760638498323608,0.222266027084353,0.109009306251399,0.439385019458162
2006,15,JAX,TEN,5,0.161921110770762,0.0898344634542892,0.284261907884083,0.116497166075287,0.347485351815578,1,0.350286861346243,0.0892970231077122,0.162186488582006,0.281681037515125,0.116548589448914
2006,15,KC,SD,1,0.382228260724672,0.0450564043044966,0.0758772540746967,0.352349387634546,0.144488693261588,3,0.143993023512027,0.0447672811310558,0.381728606042735,0.0755108377845715,0.354000251529611
2006,15,MIA,BUF,1,0.508676531224548,0.0450769428296193,0.0805996205070412,0.182192553654496,0.183454351784295,3,0.182905472332668,0.0450267123824389,0.507983783557716,0.0805157196707373,0.18356831205644
2006,15,NYJ,MIN,1,0.348185459178794,0.0655522817156373,0.119425321465028,0.216088316501321,0.25074862113922,3,0.250501734642443,0.0650016117048434,0.349958724837424,0.118637019517286,0.215900909298003
2006,15,PHI,NYG,3,0.0959521372218364,0.13773735998919,0.542544758269407,0.0793510197230734,0.144414724796494,4,0.144121065894406,0.137069387468631,0.095675161270675,0.543986091368452,0.0791482939978362
2006,15,PIT,CAR,1,0.423449536708234,0.0530149069109071,0.0924161739427015,0.241183597637351,0.189935784800806,3,0.188947731155037,0.0525643924522629,0.425427526594234,0.0917365199363489,0.241323829862117
2006,15,SF,SEA,2,0.0877567745220995,0.556585723091634,0.167846024854736,0.0811432640691631,0.106668213462368,2,0.106556128519399,0.556785196958859,0.0874757945945203,0.1684080245133,0.0807748554139214
2006,15,STL,OAK,1,0.387573239543847,0.0555309876277118,0.106091689823704,0.165585317874008,0.285218765130729,3,0.28277100579307,0.0553266921509578,0.389817097836157,0.105622837083539,0.166462367136276
2006,15,TB,CHI,2,0.148850374250641,0.339707228186423,0.201983318348854,0.146137788813945,0.163321290400137,2,0.163086744443128,0.340820261775123,0.148450556648345,0.202043338960297,0.145599098173107
2006,15,WAS,NO,5,0.196141651216606,0.0694339564438538,0.165691313768955,0.122014302706785,0.446718775863801,1,0.446543614524096,0.0693018132279516,0.196365241640973,0.165465270152146,0.122324060454834
2006,16,ARI,SF,1,0.516439682120927,0.0402286647426488,0.0703544186086626,0.22508748408374,0.147889750444022,3,0.147747781456514,0.0401634827438651,0.515106088008258,0.0702923238198549,0.226690323971507
2006,16,BAL,PIT,1,0.524099953943131,0.0407743443155516,0.0703515471797892,0.218476028225232,0.146298126336296,3,0.146867373697639,0.04097198271104,0.520080134782537,0.0707162262540808,0.221364282554703
2006,16,CAR,ATL,5,0.253644776133152,0.0627868930164109,0.132812648167274,0.137144767080469,0.413610915602693,1,0.406877452298088,0.0632095713606935,0.257448695975471,0.133129411255247,0.139334869110501
2006,16,CHI,DET,3,0.116095730264322,0.218640295912997,0.403692172825421,0.099691259633738,0.161880541363522,4,0.161848445930325,0.216064611923957,0.115814255408147,0.406890588901252,0.099382097836319
2006,16,CIN,DEN,3,0.12178144308218,0.0942121046305929,0.463130567121382,0.0923682370496654,0.22850764811618,4,0.228248889306645,0.094137022378718,0.12167496503437,0.46355304749539,0.0923860757848773
2006,16,IND,HOU,5,0.245524217949541,0.0682121121563499,0.149372999753634,0.153070158345565,0.38382051179491,1,0.383804964114623,0.0678972412467787,0.246352656075374,0.14861036301676,0.153334775546464
2006,16,KC,OAK,1,0.440459224401214,0.0489411296412762,0.0935780001017466,0.157730277345638,0.259291368510125,3,0.257185447026335,0.0486377359411648,0.442917247009157,0.0930137041766331,0.158245865846711
2006,16,MIN,GB,3,0.167548374783936,0.129361691224101,0.31799488675178,0.137768655018214,0.247326392221969,4,0.246564434374997,0.129387156568116,0.16684856629586,0.319845442583421,0.137354400177606
2006,16,NE,JAX,3,0.116846697768149,0.10524920115594,0.485536902216829,0.0907618164136103,0.201605382445472,4,0.202641132782947,0.105035239154814,0.117167331938669,0.484167476767653,0.0909888193559167
2006,16,NO,NYG,5,0.252470050916588,0.0734036821888561,0.152419562444038,0.155668844287366,0.366037860163152,1,0.367045817601494,0.0728000815460657,0.25333624942772,0.151221292439299,0.155596558985421
2006,16,NYJ,MIA,2,0.107011176621259,0.377637969403415,0.280508215619082,0.0947292746836629,0.140113363672581,2,0.140978040127822,0.372870545139845,0.107470028967462,0.283620986931868,0.0950603988330043
2006,16,PHI,DAL,1,0.5499060891782,0.0401487079764055,0.0729394658871426,0.164757627035197,0.172248109923055,3,0.17133178981103,0.0399625529261179,0.550424183462712,0.0726376596775825,0.165643814122558
2006,16,SD,SEA,3,0.130788680510694,0.276541134457235,0.305739168022241,0.11762459520699,0.169306421802839,4,0.168164486153882,0.281967039569606,0.130261902128619,0.302198873681034,0.11740769846686
2006,16,TB,CLE,1,0.525996128663078,0.0430224281286661,0.0780808464243862,0.167549695412449,0.185350901371421,3,0.183385260928911,0.0425037652629269,0.529488274862825,0.0772131705475725,0.167409528397764
2006,16,TEN,BUF,2,0.0698954554838851,0.652201044671809,0.128802977773342,0.0653471347137801,0.0837533873571837,2,0.0836917925943867,0.652485147166693,0.069811507045814,0.128752932528646,0.0652586206644605
2006,16,WAS,STL,2,0.12796722423982,0.311781934728028,0.281220480770471,0.116960963305274,0.162069396956406,2,0.161560968616262,0.313542401287394,0.127543052965275,0.280740511107125,0.116613066023944
2006,17,ARI,SD,1,0.335220297474275,0.0647866941685549,0.123291483821283,0.188024078241273,0.288677446294614,3,0.288346320355209,0.0642982767470954,0.336835169276981,0.122497532261573,0.188022701359142
2006,17,ATL,PHI,5,0.250674416046322,0.0566778619077948,0.121928627911229,0.131108009070642,0.439611085064012,1,0.444730741444355,0.0558012116384145,0.248978137087529,0.120459728415132,0.130030181414569
2006,17,BUF,BAL,1,0.368884467971401,0.0540233231333698,0.10631138564928,0.155887176381735,0.314893646864214,3,0.31187050911756,0.0539026049930822,0.371311039919939,0.105981991174393,0.156933854795025
2006,17,CLE,HOU,5,0.1811073779837,0.0604720798933583,0.144480915201731,0.10914080260166,0.504798824319551,1,0.501673042840398,0.0605863663412346,0.183379637040678,0.144047016670231,0.110313937107459
2006,17,DET,DAL,3,0.158171875682363,0.0959347987750227,0.319460944872515,0.117016458804125,0.309415921865974,4,0.306777907366566,0.0960314142440881,0.157284041155514,0.323128922036072,0.11677771519776
2006,17,GB,CHI,4,0.150092014579447,0.032779705195401,0.0503344016579714,0.686002596919349,0.0807912816478317,5,0.0809564632485268,0.0327132036384677,0.150512215561545,0.0503476583111311,0.685470459240329
2006,17,MIA,IND,5,0.288877317032928,0.0550105677848047,0.113821436319852,0.136754051344941,0.405536627517474,1,0.404215071727071,0.0548270450368193,0.290187050418093,0.113478519282054,0.137292313535962
2006,17,NE,TEN,5,0.247778516456529,0.0620265102051135,0.135921854894785,0.144868765247079,0.409404353196493,1,0.409513924628949,0.0618642552521169,0.247725457166168,0.135723858518179,0.145172504434588
2006,17,NYG,WAS,1,0.407636787904125,0.0542966016952684,0.102211963963179,0.180717563322901,0.255137083114528,3,0.254357362885219,0.0539646115120503,0.408902587345439,0.101704746826975,0.181070691430317
2006,17,OAK,NYJ,1,0.44555092246957,0.0438167018177887,0.0742471116531753,0.290305888258526,0.14607937580094,3,0.146273138994636,0.0438741509322536,0.442936768533477,0.0743875153399938,0.29252842619964
2006,17,PIT,CIN,3,0.118717420114162,0.134266679310324,0.468098354899195,0.097562149809608,0.181355395866711,4,0.17862142817867,0.137452207706072,0.117930118420743,0.468465148974085,0.0975310967204291
2006,17,SEA,TB,1,0.559966815004541,0.0387651379856887,0.0700541230260493,0.1677148864279,0.163499037555821,3,0.162495140401494,0.0384438943812334,0.561513511336759,0.069561278580658,0.167986175299856
2006,17,SF,DEN,2,0.103753636215995,0.422611375049531,0.247300982550863,0.0931093040312947,0.133224702152316,2,0.133784322023038,0.419662624135385,0.104025455639122,0.249234371929194,0.0932932262732611
2006,17,STL,MIN,4,0.266709400406826,0.0418462787228012,0.0677552100002731,0.504098734982162,0.119590375887938,5,0.119298138880968,0.0416008687653272,0.266225758009185,0.067482731674294,0.505392502670226
2006,18,DAL,SEA,2,0.0976723073672359,0.487889204137637,0.203705965295791,0.0897520272403186,0.120980495959017,2,0.119316539036033,0.49484550769346,0.0963542669001233,0.200867486706812,0.088616199663572
2006,18,KC,IND,4,0.342324499407494,0.0443316732375698,0.0731046440410992,0.405631666189253,0.134607517124584,5,0.134348622746547,0.0441543090597691,0.341546340570569,0.072903863245667,0.407046864377448
2006,18,NYG,PHI,5,0.175960665800539,0.0658266965196589,0.166399039287867,0.111473449668262,0.480340148723674,1,0.482069986558086,0.0654044150143693,0.175885169402534,0.165222572580551,0.111417856444459
2006,18,NYJ,NE,5,0.237702247202411,0.0535453124925894,0.116272386061832,0.123640955295803,0.468839098947365,1,0.466763692421467,0.0534467812453217,0.239414860143209,0.115991108369347,0.124383557820655
2006,19,IND,BAL,5,0.279139016092931,0.0573031641204537,0.119356950739502,0.138340135175314,0.405860733871799,1,0.400237418064758,0.0574920023614131,0.282731958058853,0.119449770309,0.140088851205975
2006,19,NE,SD,2,0.0681852090230469,0.6624504992676,0.12409620390211,0.0638067545040722,0.0814613333031709,2,0.0808308882957585,0.664975861959015,0.067567415336879,0.123445176533162,0.0631806578751856
2006,19,PHI,NO,3,0.125053229395836,0.105973445808063,0.456683979163696,0.0974190486122121,0.214870297020193,4,0.217093125486128,0.105930981481818,0.125995462433559,0.452893020950754,0.0980874096477398
2006,19,SEA,CHI,2,0.0705398374815587,0.632341892725402,0.145380285688078,0.0644248918879188,0.0873130922170429,2,0.0878487388381478,0.629774654913941,0.0708462198361816,0.146879312663799,0.0646510737479312
