Year,Game Number,Home Team,Away Team,L_2 Cluster_5,H_1 Cluster_5,L_2 Cluster_10,H_1 Cluster_10,L_2 Cluster_20,H_1 Cluster_20
2017,18,CAR,NO,1,4,9,8,15,14
2017,18,TEN,KC,5,5,8,10,12,12
2017,19,ATL,PHI,3,3,7,3,3,18
2017,19,JAX,PIT,1,4,9,8,15,14
2017,19,NO,MIN,1,4,9,8,16,14
2017,19,TEN,NE,1,4,9,8,15,14
2017,20,JAX,NE,5,5,8,10,2,11
2017,20,MIN,PHI,1,4,9,8,15,14
2017,21,PHI,NE,2,3,6,3,13,18
2018,1,ATL,PHI,3,2,7,5,4,4
2018,1,BUF,BAL,1,4,9,7,16,19
2018,1,CHI,GB,4,5,10,10,20,12
2018,1,CIN,IND,5,1,8,2,2,6
2018,1,DAL,CAR,1,4,9,8,15,14
2018,1,HOU,NE,1,4,9,8,15,14
2018,1,JAX,NYG,2,3,6,4,13,9
2018,1,KC,LAC,1,4,9,8,15,14
2018,1,LA,OAK,3,2,2,5,7,3
2018,1,NYJ,DET,2,3,5,4,10,2
2018,1,PIT,CLE,2,3,6,4,14,8
2018,1,SEA,DEN,2,3,6,4,13,9
2018,1,SF,MIN,1,4,9,8,15,14
2018,1,TB,NO,2,3,5,4,11,2
2018,1,TEN,MIA,2,3,6,4,13,9
2018,1,WAS,ARI,1,4,9,8,15,14
2018,2,ARI,LA,1,4,9,8,15,14
2018,2,BAL,CIN,1,4,9,8,16,14
2018,2,CAR,ATL,2,3,6,4,13,9
2018,2,CLE,NO,5,1,4,2,5,7
2018,2,DET,SF,2,4,5,8,11,13
2018,2,HOU,TEN,2,3,6,4,14,8
2018,2,IND,WAS,2,4,5,8,11,13
2018,2,KC,PIT,2,3,5,4,11,8
2018,2,LAC,BUF,1,4,9,8,15,14
2018,2,MIA,NYJ,2,4,5,8,11,14
2018,2,MIN,GB,5,5,8,10,12,12
2018,2,NE,JAX,1,4,9,8,15,14
2018,2,NYG,DAL,1,4,9,8,15,14
2018,2,OAK,DEN,5,5,8,10,2,11
2018,2,PHI,TB,1,4,9,8,15,14
2018,2,SEA,CHI,1,4,9,8,15,14
2018,3,BUF,MIN,1,4,9,7,16,19
2018,3,CHI,ARI,5,5,8,10,2,12
2018,3,CIN,CAR,2,4,5,8,11,13
2018,3,DAL,SEA,1,4,9,8,15,14
2018,3,DEN,BAL,2,3,6,4,13,2
2018,3,GB,WAS,1,4,9,8,15,14
2018,3,IND,PHI,3,2,7,6,4,15
2018,3,LAC,LA,1,4,9,8,15,14
2018,3,NE,DET,1,4,9,8,15,14
2018,3,NO,ATL,3,2,2,5,8,10
2018,3,NYG,HOU,1,4,9,8,15,14
2018,3,NYJ,CLE,5,1,8,2,2,6
2018,3,OAK,MIA,5,2,4,5,5,10
2018,3,PIT,TB,2,3,5,4,10,2
2018,3,SF,KC,1,4,9,8,16,14
2018,3,TEN,JAX,3,3,7,3,4,18
2018,4,BAL,PIT,2,3,6,4,14,8
2018,4,BUF,GB,1,4,9,8,15,14
2018,4,CIN,ATL,3,1,2,1,8,17
2018,4,CLE,OAK,5,1,4,2,5,7
2018,4,DET,DAL,2,3,6,4,13,9
2018,4,HOU,IND,2,3,6,4,14,8
2018,4,KC,DEN,5,1,4,2,5,7
2018,4,MIA,NE,1,4,9,8,16,14
2018,4,MIN,LA,2,3,5,4,11,9
2018,4,NO,NYG,3,3,7,4,3,1
2018,4,NYJ,JAX,1,4,9,8,15,14
2018,4,PHI,TEN,5,1,4,2,5,7
2018,4,SEA,ARI,3,2,7,6,4,15
2018,4,SF,LAC,3,2,2,5,7,3
2018,4,TB,CHI,1,4,9,7,16,19
2018,5,ARI,SF,2,3,5,4,11,9
2018,5,ATL,PIT,2,4,5,8,11,13
2018,5,BAL,CLE,3,2,7,6,4,15
2018,5,DAL,HOU,3,2,7,6,4,15
2018,5,DEN,NYJ,2,4,5,8,10,13
2018,5,GB,DET,1,4,9,8,15,14
2018,5,IND,NE,1,4,9,8,15,14
2018,5,JAX,KC,1,4,9,8,15,14
2018,5,LA,SEA,3,2,2,5,8,10
2018,5,MIA,CIN,5,5,8,10,2,11
2018,5,MIN,PHI,2,3,6,4,13,9
2018,5,NYG,CAR,2,3,5,4,11,8
2018,5,OAK,LAC,2,4,5,8,11,13
2018,5,TEN,BUF,2,3,6,4,14,8
2018,5,WAS,NO,1,4,9,8,15,14
2018,6,ARI,MIN,1,4,9,8,15,14
2018,6,BAL,TEN,1,4,9,8,15,14
2018,6,BUF,HOU,3,2,1,6,18,15
2018,6,CAR,WAS,1,4,9,8,15,14
2018,6,CHI,MIA,3,1,2,1,8,17
2018,6,IND,NYJ,2,4,5,8,11,13
2018,6,JAX,DAL,1,4,9,8,16,14
2018,6,KC,NE,5,5,8,10,12,12
2018,6,LAC,CLE,1,4,9,8,15,14
2018,6,LA,DEN,1,4,9,8,15,14
2018,6,PHI,NYG,1,4,9,8,15,14
2018,6,PIT,CIN,3,2,7,5,4,4
2018,6,SEA,OAK,1,4,9,8,15,14
2018,6,SF,GB,5,1,3,1,19,17
2018,6,TB,ATL,2,4,5,8,11,14
2018,7,BUF,IND,1,4,9,8,15,14
2018,7,CAR,PHI,4,5,10,10,20,12
2018,7,CIN,KC,1,4,9,8,16,14
2018,7,CLE,TB,2,3,6,4,14,8
2018,7,DAL,WAS,2,3,5,4,11,8
2018,7,DEN,ARI,1,4,9,7,16,19
2018,7,DET,MIA,1,4,9,8,15,14
2018,7,HOU,JAX,1,4,9,8,15,14
2018,7,LA,SF,1,4,9,8,15,14
2018,7,MIN,NYJ,2,3,6,4,13,9
2018,7,NE,CHI,2,3,6,3,13,18
2018,7,NO,BAL,5,1,4,2,5,7
2018,7,NYG,ATL,2,3,6,4,13,9
2018,7,TEN,LAC,2,4,5,8,11,13
2018,8,BAL,CAR,1,4,9,8,15,14
2018,8,CLE,PIT,2,3,5,4,11,9
2018,8,DEN,KC,2,3,5,4,11,9
2018,8,GB,LA,3,2,2,5,7,3
2018,8,IND,OAK,3,2,2,5,8,10
2018,8,MIA,HOU,1,4,9,8,15,13
2018,8,NE,BUF,2,3,6,4,13,9
2018,8,NO,MIN,3,3,7,4,3,1
2018,8,NYJ,CHI,1,4,9,8,15,14
2018,8,PHI,JAX,3,3,7,3,3,18
2018,8,SEA,DET,2,4,5,8,10,13
2018,8,SF,ARI,5,5,8,10,1,11
2018,8,TB,CIN,1,4,9,8,15,14
2018,8,WAS,NYG,2,3,6,4,13,9
2018,9,ATL,WAS,1,4,9,8,15,14
2018,9,CHI,BUF,1,4,9,8,15,14
2018,9,DET,MIN,1,4,9,8,15,14
2018,9,GB,NE,2,3,6,4,13,9
2018,9,HOU,DEN,3,3,7,3,4,18
2018,9,KC,CLE,1,4,9,8,15,14
2018,9,LAC,SEA,2,3,5,4,11,9
2018,9,LA,NO,2,4,5,8,11,13
2018,9,NYJ,MIA,2,3,6,4,13,9
2018,9,OAK,SF,1,4,9,8,15,14
2018,9,PIT,BAL,2,4,5,8,11,13
2018,9,TB,CAR,1,4,9,8,16,14
2018,9,TEN,DAL,3,3,7,3,3,18
2018,10,ARI,KC,1,4,9,8,15,14
2018,10,ATL,CLE,2,4,5,8,11,13
2018,10,BUF,NYJ,1,4,9,7,16,19
2018,10,CAR,PIT,1,4,9,7,16,19
2018,10,DAL,PHI,2,3,6,4,13,9
2018,10,DET,CHI,1,4,9,8,16,14
2018,10,JAX,IND,2,4,5,8,11,14
2018,10,LAC,OAK,2,3,6,4,13,2
2018,10,MIA,GB,1,4,9,8,15,14
2018,10,NE,TEN,1,4,9,8,15,14
2018,10,NO,CIN,1,4,9,8,15,14
2018,10,NYG,SF,5,1,4,2,5,7
2018,10,SEA,LA,2,3,6,4,13,9
2018,10,WAS,TB,2,3,6,4,13,9
2018,11,CAR,DET,2,3,6,4,13,9
2018,11,CIN,BAL,2,3,6,3,14,18
2018,11,DAL,ATL,3,2,7,5,4,4
2018,11,DEN,LAC,5,5,8,10,2,11
2018,11,GB,SEA,5,2,4,5,5,10
2018,11,HOU,WAS,2,3,6,4,13,9
2018,11,KC,LA,2,3,6,4,14,8
2018,11,MIN,CHI,1,4,9,8,15,14
2018,11,OAK,ARI,3,3,7,3,4,18
2018,11,PHI,NO,1,4,9,8,16,14
2018,11,PIT,JAX,4,5,10,9,20,20
2018,11,TB,NYG,1,4,9,8,15,14
2018,11,TEN,IND,1,4,9,8,15,14
2018,12,ARI,LAC,2,3,5,4,10,2
2018,12,ATL,NO,1,4,9,8,15,14
2018,12,CHI,DET,3,2,2,5,7,4
2018,12,CLE,CIN,1,4,9,8,15,14
2018,12,GB,MIN,2,3,6,4,13,9
2018,12,JAX,BUF,2,3,6,4,13,8
2018,12,MIA,IND,3,1,2,1,8,17
2018,12,NE,NYJ,2,3,6,4,13,9
2018,12,NYG,PHI,5,1,4,2,5,7
2018,12,OAK,BAL,2,4,5,8,11,13
2018,12,PIT,DEN,3,3,7,3,4,18
2018,12,SEA,CAR,5,1,4,2,5,7
2018,12,SF,TB,2,4,5,8,11,13
2018,12,TEN,HOU,1,4,9,8,15,14
2018,12,WAS,DAL,2,3,5,4,11,9
2018,13,ARI,GB,3,2,2,5,7,4
2018,13,BAL,ATL,2,3,6,4,13,9
2018,13,BUF,MIA,2,3,6,4,13,9
2018,13,CAR,TB,2,4,5,8,11,13
2018,13,CHI,NYG,2,3,5,4,10,9
2018,13,CLE,HOU,1,4,9,8,15,14
2018,13,DEN,CIN,2,3,6,4,13,9
2018,13,IND,JAX,2,3,6,4,13,9
2018,13,KC,OAK,1,4,9,8,15,14
2018,13,LAC,PIT,5,5,8,10,12,12
2018,13,LA,DET,2,3,6,4,13,9
2018,13,MIN,NE,2,4,5,8,11,14
2018,13,NO,DAL,2,4,5,8,11,14
2018,13,NYJ,TEN,5,5,8,10,12,12
2018,13,SF,SEA,1,4,9,8,15,14
2018,13,WAS,PHI,2,3,6,4,13,9
2018,14,ATL,GB,1,4,9,8,15,14
2018,14,BAL,KC,3,2,7,6,4,15
2018,14,CAR,CLE,3,2,7,5,4,4
2018,14,CIN,LAC,2,4,5,8,11,14
2018,14,DEN,SF,1,4,9,8,15,14
2018,14,DET,ARI,2,3,6,4,13,9
2018,14,IND,HOU,3,3,7,4,3,1
2018,14,JAX,TEN,1,4,9,8,15,14
2018,14,LA,CHI,2,3,6,4,13,9
2018,14,MIN,SEA,2,3,6,4,13,9
2018,14,NE,MIA,5,1,4,2,5,7
2018,14,NO,TB,5,1,4,2,6,5
2018,14,NYG,WAS,1,4,9,8,16,14
2018,14,NYJ,BUF,5,1,8,2,2,6
2018,14,PHI,DAL,2,3,6,4,13,9
2018,14,PIT,OAK,3,2,2,5,7,4
2018,15,ARI,ATL,1,4,9,8,15,14
2018,15,CLE,DEN,3,2,2,5,7,4
2018,15,DAL,IND,1,4,9,8,15,14
2018,15,DET,BUF,5,1,4,2,5,7
2018,15,GB,CHI,2,4,5,8,11,13
2018,15,HOU,NYJ,3,3,7,3,4,18
2018,15,LAC,KC,4,5,10,9,20,20
2018,15,MIA,MIN,1,4,9,8,15,14
2018,15,NE,PIT,2,3,6,4,13,9
2018,15,NO,CAR,3,2,2,5,7,4
2018,15,OAK,CIN,1,4,9,8,15,14
2018,15,PHI,LA,2,3,5,4,10,9
2018,15,SEA,SF,2,3,6,3,13,18
2018,15,TB,BAL,2,3,6,4,13,9
2018,15,TEN,NYG,2,4,5,8,11,13
2018,15,WAS,JAX,5,5,8,10,2,11
2018,16,ATL,CAR,2,3,5,4,10,1
2018,16,BAL,LAC,2,3,6,4,13,9
2018,16,BUF,NE,1,4,9,8,15,14
2018,16,CHI,SF,3,2,2,5,7,3
2018,16,CIN,CLE,1,4,9,8,15,14
2018,16,DEN,OAK,1,4,9,8,15,14
2018,16,GB,NYJ,5,5,8,10,12,12
2018,16,HOU,PHI,2,3,6,4,13,8
2018,16,JAX,MIA,3,3,7,3,3,18
2018,16,KC,SEA,2,3,5,4,11,9
2018,16,LA,ARI,2,4,5,8,11,14
2018,16,MIN,DET,3,3,7,4,17,1
2018,16,NYG,IND,5,5,8,10,12,12
2018,16,PIT,NO,3,2,1,6,18,15
2018,16,TB,DAL,1,4,9,8,15,14
2018,16,WAS,TEN,3,2,2,5,7,4
2018,17,ARI,SEA,2,3,6,3,14,18
2018,17,ATL,TB,5,1,4,2,6,5
2018,17,CAR,NO,1,4,9,8,15,14
2018,17,CHI,MIN,2,4,5,8,11,14
2018,17,CIN,PIT,3,2,2,5,8,10
2018,17,CLE,BAL,1,4,9,8,15,14
2018,17,DAL,NYG,3,2,7,6,4,15
2018,17,DET,GB,1,4,9,8,15,14
2018,17,IND,TEN,1,4,9,8,15,14
2018,17,JAX,HOU,1,4,9,8,15,14
2018,17,LAC,DEN,2,3,6,4,13,9
2018,17,MIA,BUF,1,4,9,8,15,14
2018,17,NYJ,NE,1,4,9,8,15,14
2018,17,OAK,KC,1,4,9,7,16,19
2018,17,PHI,WAS,2,4,5,8,11,13
2018,17,SF,LA,1,4,9,7,16,19
2018,18,IND,HOU,1,4,9,8,15,14
2018,18,LAC,BAL,1,4,9,8,15,14
2018,18,PHI,CHI,5,2,4,5,5,10
2018,18,SEA,DAL,2,3,6,3,13,18
2018,19,DAL,LA,2,4,5,8,11,13
2018,19,IND,KC,1,4,9,7,16,19
2018,19,LAC,NE,1,4,9,8,15,14
2018,19,PHI,NO,3,2,2,5,8,3
2018,20,LA,NO,5,5,8,10,2,12
2018,20,NE,KC,2,3,6,4,14,8
2018,21,NE,LA,3,3,7,3,4,18
2019,1,ATL,MIN,1,4,9,7,16,19
2019,1,BAL,MIA,1,4,9,7,16,19
2019,1,BUF,NYJ,4,5,10,10,20,12
2019,1,CIN,SEA,3,2,2,5,7,4
2019,1,DEN,OAK,1,4,9,8,15,14
2019,1,DET,ARI,1,4,9,7,16,19
2019,1,GB,CHI,2,3,6,4,13,9
2019,1,HOU,NO,3,2,2,5,8,10
2019,1,IND,LAC,2,4,5,8,11,14
2019,1,KC,JAX,1,4,9,8,15,14
2019,1,LA,CAR,2,4,5,8,11,13
2019,1,NYG,DAL,1,4,9,8,15,14
2019,1,PIT,NE,1,4,9,8,15,14
2019,1,SF,TB,2,3,6,4,13,9
2019,1,TEN,CLE,2,3,6,4,13,9
2019,1,WAS,PHI,5,1,4,2,6,5
2019,2,ARI,BAL,1,4,9,8,15,14
2019,2,BUF,NYG,2,4,5,8,11,13
2019,2,CHI,DEN,2,3,6,4,13,9
2019,2,CLE,NYJ,1,4,9,8,15,14
2019,2,DAL,WAS,2,3,5,4,10,1
2019,2,IND,TEN,3,1,2,1,8,17
2019,2,JAX,HOU,2,3,6,4,13,9
2019,2,KC,OAK,2,3,5,4,10,2
2019,2,LAC,DET,3,2,2,5,8,10
2019,2,MIN,GB,2,4,5,8,11,14
2019,2,NE,MIA,1,4,9,8,15,14
2019,2,NO,LA,2,4,5,8,11,13
2019,2,PHI,ATL,2,3,6,4,13,9
2019,2,SEA,PIT,3,3,7,3,3,18
2019,2,SF,CIN,1,4,9,8,15,14
2019,2,TB,CAR,3,2,7,5,3,4
2019,3,ATL,IND,2,4,5,8,11,14
2019,3,BAL,KC,2,4,5,8,11,13
2019,3,CAR,ARI,3,3,7,3,3,18
2019,3,CHI,WAS,1,4,9,8,15,14
2019,3,CIN,BUF,2,3,6,4,14,8
2019,3,DEN,GB,2,4,5,8,11,13
2019,3,DET,PHI,2,3,6,4,13,9
2019,3,HOU,LAC,5,2,4,5,6,10
2019,3,LA,CLE,3,2,7,5,4,4
2019,3,MIA,DAL,1,4,9,8,15,14
2019,3,NO,SEA,2,4,5,8,11,13
2019,3,NYG,TB,5,5,8,10,12,12
2019,3,NYJ,NE,1,4,9,7,16,19
2019,3,OAK,MIN,1,4,9,8,15,14
2019,3,PIT,SF,3,2,2,5,7,4
2019,3,TEN,JAX,1,4,9,8,15,14
2019,4,CAR,HOU,3,3,7,3,4,18
2019,4,CIN,PIT,2,4,5,8,11,14
2019,4,CLE,BAL,2,3,6,4,13,9
2019,4,DAL,NO,2,3,6,4,13,9
2019,4,JAX,DEN,5,1,4,2,6,5
2019,4,KC,DET,3,2,2,5,8,10
2019,4,LAC,MIA,2,3,6,4,13,9
2019,4,MIN,CHI,1,4,9,8,15,14
2019,4,NE,BUF,2,3,6,4,14,8
2019,4,OAK,IND,1,4,9,8,15,14
2019,4,PHI,GB,3,2,2,5,7,3
2019,4,SEA,ARI,1,4,9,8,15,14
2019,4,TB,LA,1,4,9,8,15,14
2019,4,TEN,ATL,1,4,9,8,15,14
2019,4,WAS,NYG,1,4,9,8,15,14
2019,5,ARI,CIN,2,3,6,4,13,9
2019,5,ATL,HOU,2,4,5,8,11,13
2019,5,BAL,PIT,3,2,1,6,18,15
2019,5,BUF,TEN,3,3,7,3,4,18
2019,5,CHI,OAK,3,2,1,6,18,15
2019,5,CLE,SF,1,4,9,7,16,19
2019,5,DEN,LAC,1,4,9,8,15,14
2019,5,GB,DAL,1,4,9,8,15,14
2019,5,IND,KC,2,3,6,4,13,9
2019,5,JAX,CAR,5,5,8,10,12,11
2019,5,LA,SEA,3,1,2,1,8,17
2019,5,MIN,NYG,2,4,5,8,11,13
2019,5,NE,WAS,2,3,5,4,11,2
2019,5,NYJ,PHI,1,4,9,7,16,19
2019,5,TB,NO,2,4,5,8,11,13
2019,6,ATL,ARI,2,3,6,4,14,8
2019,6,CAR,TB,1,4,9,8,15,14
2019,6,CIN,BAL,1,4,9,8,15,14
2019,6,DAL,NYJ,2,4,5,8,11,13
2019,6,DET,GB,5,1,4,2,5,7
2019,6,HOU,KC,3,2,2,5,7,3
2019,6,NO,JAX,3,3,7,3,3,18
2019,6,NYG,NE,2,4,5,8,11,13
2019,6,PHI,MIN,1,4,9,8,15,14
2019,6,PIT,LAC,1,4,9,8,16,14
2019,6,SEA,CLE,5,2,4,5,6,10
2019,6,SF,LA,3,3,7,4,3,1
2019,6,TEN,DEN,1,4,9,8,15,14
2019,6,WAS,MIA,2,3,6,4,13,9
2019,7,ARI,NYG,2,3,6,4,13,9
2019,7,BAL,SEA,3,3,7,3,3,18
2019,7,HOU,IND,2,4,5,8,11,14
2019,7,JAX,CIN,3,3,7,3,3,18
2019,7,KC,DEN,1,4,9,8,15,14
2019,7,LAC,TEN,3,3,7,3,4,18
2019,7,LA,ATL,1,4,9,8,15,14
2019,7,MIA,BUF,3,2,2,5,8,10
2019,7,MIN,DET,2,3,6,4,13,9
2019,7,NE,NYJ,1,4,9,8,16,14
2019,7,NO,CHI,2,4,5,8,11,13
2019,7,OAK,GB,1,4,9,8,15,14
2019,7,PHI,DAL,1,4,9,8,16,14
2019,7,SF,WAS,3,3,7,3,4,18
2019,8,ARI,NO,2,4,5,8,11,13
2019,8,CAR,SF,1,4,9,8,16,14
2019,8,CIN,LA,1,4,9,8,15,14
2019,8,CLE,NE,1,4,9,8,15,14
2019,8,DEN,IND,5,1,4,2,5,7
2019,8,GB,KC,3,3,7,3,4,18
2019,8,LAC,CHI,5,5,8,10,2,11
2019,8,MIA,PIT,3,2,2,5,9,3
2019,8,NYG,DET,2,4,5,8,11,14
2019,8,NYJ,JAX,1,4,9,8,15,14
2019,8,OAK,HOU,3,2,2,5,8,10
2019,8,PHI,BUF,2,3,5,4,10,9
2019,8,SEA,ATL,1,4,9,8,15,14
2019,8,TB,TEN,3,2,1,6,18,15
2019,8,WAS,MIN,2,4,6,8,13,13
2019,9,CHI,PHI,1,4,9,8,15,14
2019,9,CLE,DEN,2,4,5,8,11,13
2019,9,DAL,NYG,3,2,2,5,7,3
2019,9,DET,OAK,3,3,7,3,4,18
2019,9,GB,LAC,1,4,9,8,15,14
2019,9,HOU,JAX,2,4,5,8,11,13
2019,9,IND,PIT,3,2,2,5,7,4
2019,9,MIN,KC,3,2,2,5,7,4
2019,9,NE,BAL,2,4,5,8,11,14
2019,9,NYJ,MIA,2,3,5,4,11,2
2019,9,SF,ARI,2,3,5,4,10,2
2019,9,TB,SEA,3,2,2,5,8,3
2019,9,TEN,CAR,1,4,9,8,15,14
2019,9,WAS,BUF,1,4,9,8,15,14
2019,10,ARI,TB,3,2,7,6,4,15
2019,10,ATL,NO,2,3,6,4,13,9
2019,10,BAL,CIN,1,4,9,8,15,14
2019,10,BUF,CLE,2,3,6,3,14,18
2019,10,CAR,GB,2,4,5,8,11,13
2019,10,DET,CHI,2,3,6,4,13,9
2019,10,KC,TEN,5,1,4,2,5,7
2019,10,LAC,OAK,2,3,6,4,14,8
2019,10,LA,PIT,2,3,6,4,13,9
2019,10,MIA,IND,3,3,7,3,4,18
2019,10,MIN,DAL,2,3,6,4,14,8
2019,10,NYG,NYJ,2,3,6,4,14,8
2019,10,SEA,SF,3,2,2,5,8,10
2019,11,ARI,SF,3,2,2,5,8,10
2019,11,ATL,CAR,1,4,9,8,15,14
2019,11,BUF,MIA,1,4,9,8,15,14
2019,11,CHI,LA,2,3,5,4,11,9
2019,11,CIN,OAK,2,3,6,4,13,9
2019,11,DAL,DET,3,3,7,4,3,1
2019,11,DEN,MIN,5,5,8,10,12,12
2019,11,HOU,BAL,1,4,9,8,15,14
2019,11,JAX,IND,2,4,5,8,11,13
2019,11,KC,LAC,2,3,6,4,13,9
2019,11,NE,PHI,3,3,7,3,3,18
2019,11,NO,TB,1,4,9,8,15,14
2019,11,NYJ,WAS,1,4,9,8,15,14
2019,11,PIT,CLE,1,4,9,8,15,14
2019,12,BAL,LA,1,4,9,8,15,14
2019,12,CAR,NO,2,3,6,4,14,8
2019,12,DAL,NE,2,4,5,8,11,13
2019,12,DEN,BUF,1,4,9,8,15,14
2019,12,DET,WAS,3,2,1,6,18,15
2019,12,GB,SF,1,4,9,7,16,19
2019,12,IND,HOU,3,3,7,3,4,18
2019,12,JAX,TEN,1,4,9,8,15,14
2019,12,MIA,CLE,1,4,9,8,16,14
2019,12,NYG,CHI,2,3,6,4,13,9
2019,12,OAK,NYJ,1,4,9,8,15,14
2019,12,PIT,CIN,3,2,7,5,4,4
2019,12,SEA,PHI,2,4,6,8,13,13
2019,12,TB,ATL,2,3,5,4,11,2
2019,13,BUF,DAL,2,3,5,4,10,1
2019,13,CHI,DET,5,1,8,2,2,6
2019,13,CLE,PIT,3,3,7,4,3,9
2019,13,GB,NYG,2,4,5,8,11,13
2019,13,LAC,DEN,2,3,6,4,14,8
2019,13,LA,ARI,1,4,9,8,15,14
2019,13,MIN,SEA,3,3,7,3,3,18
2019,13,NE,HOU,2,4,5,8,11,14
2019,13,NO,ATL,2,4,5,8,11,13
2019,13,NYJ,CIN,1,4,9,8,15,14
2019,13,OAK,KC,1,4,9,8,15,14
2019,13,PHI,MIA,5,1,4,2,6,5
2019,13,SF,BAL,3,3,7,3,4,18
2019,13,TB,JAX,1,4,9,8,16,14
2019,13,TEN,IND,5,1,4,2,6,7
2019,13,WAS,CAR,3,2,2,5,8,3
2019,14,BAL,BUF,2,4,5,8,11,13
2019,14,CAR,ATL,2,4,5,8,11,13
2019,14,CIN,CLE,2,3,6,4,13,9
2019,14,DAL,CHI,2,4,5,8,10,13
2019,14,DEN,HOU,1,4,9,8,16,14
2019,14,DET,MIN,1,4,9,8,15,14
2019,14,IND,TB,5,1,8,2,2,7
2019,14,KC,NE,2,3,5,4,10,2
2019,14,LAC,JAX,1,4,9,8,15,14
2019,14,MIA,NYJ,2,3,6,4,14,9
2019,14,NYG,PHI,5,5,8,10,2,12
2019,14,PIT,ARI,2,3,6,4,13,9
2019,14,SEA,LA,1,4,9,8,15,14
2019,14,SF,NO,3,2,2,5,7,3
2019,14,TEN,OAK,2,3,6,4,13,9
2019,14,WAS,GB,1,4,9,8,15,14
2019,15,ATL,SF,5,5,8,10,2,11
2019,15,BUF,PIT,3,2,2,5,7,4
2019,15,CHI,GB,1,4,9,8,15,14
2019,15,CLE,ARI,2,4,5,8,11,14
2019,15,DEN,KC,1,4,9,8,15,14
2019,15,HOU,TEN,2,3,6,4,13,9
2019,15,IND,NO,1,4,9,8,16,14
2019,15,JAX,OAK,4,5,10,9,20,20
2019,15,LA,DAL,1,4,9,8,15,14
2019,15,MIA,NYG,2,3,6,4,13,9
2019,15,MIN,LAC,2,4,5,8,11,13
2019,15,NE,CIN,2,3,5,4,10,1
2019,15,NYJ,BAL,1,4,9,8,15,14
2019,15,PHI,WAS,3,2,2,5,8,10
2019,15,SEA,CAR,1,4,9,8,15,14
2019,15,TB,DET,1,4,9,8,15,14
2019,16,ARI,SEA,2,3,6,4,13,2
2019,16,BAL,CLE,2,3,5,4,10,1
2019,16,BUF,NE,3,3,7,3,4,18
2019,16,CAR,IND,1,4,9,7,16,19
2019,16,CIN,MIA,1,4,9,8,16,14
2019,16,DAL,PHI,2,4,5,8,11,13
2019,16,DET,DEN,3,3,7,3,4,18
2019,16,GB,MIN,3,2,2,5,7,3
2019,16,HOU,TB,2,2,6,6,14,15
2019,16,JAX,ATL,1,4,9,8,15,14
2019,16,KC,CHI,1,4,9,8,15,14
2019,16,LA,SF,5,2,4,5,5,10
2019,16,NO,TEN,3,2,2,6,9,16
2019,16,NYG,WAS,2,4,5,8,11,13
2019,16,OAK,LAC,2,4,5,8,11,13
2019,16,PIT,NYJ,2,3,6,4,14,9
2019,17,ARI,LA,2,3,6,4,13,9
2019,17,ATL,TB,5,5,8,10,1,11
2019,17,CHI,MIN,2,3,6,4,14,8
2019,17,CLE,CIN,2,4,5,8,11,14
2019,17,GB,DET,5,5,8,10,12,12
2019,17,IND,JAX,2,3,6,3,13,18
2019,17,LAC,KC,2,3,6,4,13,9
2019,17,MIA,NE,3,2,7,6,4,15
2019,17,NO,CAR,1,4,9,7,16,19
2019,17,NYJ,BUF,3,3,7,3,4,18
2019,17,OAK,DEN,2,3,6,4,13,9
2019,17,PHI,NYG,2,3,6,3,13,18
2019,17,PIT,BAL,2,4,5,8,11,13
2019,17,SF,SEA,2,4,5,8,11,14
2019,17,TEN,HOU,2,4,5,8,11,13
2019,17,WAS,DAL,1,4,9,8,15,14
2019,18,BUF,HOU,5,5,8,10,2,12
2019,18,MIN,NO,3,3,7,3,3,18
2019,18,SEA,PHI,2,3,6,4,13,9
2019,18,TEN,NE,3,2,2,5,7,4
2019,19,HOU,KC,3,2,7,6,17,16
2019,19,MIN,SF,1,4,9,8,15,14
2019,19,SEA,GB,1,4,9,8,15,14
2019,19,TEN,BAL,1,4,9,8,15,14
2019,20,GB,SF,1,4,9,8,15,14
2019,20,TEN,KC,3,3,7,4,3,9
2019,21,SF,KC,5,1,4,2,5,7
2020,1,ARI,SF,5,2,4,5,5,10
2020,1,CHI,DET,4,5,10,10,20,12
2020,1,CLE,BAL,1,4,9,8,15,14
2020,1,DAL,LA,2,3,6,3,13,18
2020,1,GB,MIN,2,3,6,4,13,2
2020,1,HOU,KC,2,4,5,8,11,13
2020,1,IND,JAX,3,2,2,5,8,10
2020,1,LAC,CIN,5,2,4,5,5,10
2020,1,LV,CAR,3,3,7,3,4,18
2020,1,MIA,NE,1,4,9,8,15,14
2020,1,NYJ,BUF,1,4,9,8,16,14
2020,1,PHI,WAS,5,1,4,2,6,5
2020,1,PIT,NYG,3,3,7,4,3,9
2020,1,SEA,ATL,2,4,5,8,11,13
2020,1,TB,NO,2,3,5,4,11,2
2020,1,TEN,DEN,3,2,2,5,8,10
2020,2,ATL,DAL,4,5,10,9,20,20
2020,2,BAL,HOU,1,4,9,8,15,13
2020,2,BUF,MIA,3,3,7,3,4,18
2020,2,CAR,TB,1,4,9,8,15,14
2020,2,CIN,CLE,1,4,9,8,15,14
2020,2,DEN,PIT,2,4,5,8,11,14
2020,2,DET,GB,2,3,5,4,10,2
2020,2,JAX,TEN,2,3,5,4,11,8
2020,2,KC,LAC,5,5,8,10,2,12
