Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,L2 silhouette,H1 silhouette
2001,9,TB,DET,1,0.562027107726607,0.437972892273393,1,0.563567685887561,0.436432314112439,0.400414029810587,0.402350702913153
2001,10,ATL,GB,1,0.638154058334315,0.361845941665685,1,0.637432438289355,0.362567561710645,0.503177323502634,0.502030419829611
2001,10,CHI,TB,2,0.352624726336371,0.647375273663629,2,0.35382100562194,0.64617899437806,0.113438940861984,0.110881818647658
2001,10,CLE,BAL,1,0.631817392419665,0.368182607580335,1,0.634337344760856,0.365662655239144,0.500742782822881,0.504105978497158
2001,10,DET,ARI,2,0.189072957949994,0.810927042050006,2,0.187139713648532,0.812860286351468,0.485998763847563,0.486867228518442
2001,10,IND,NO,2,0.420702764452898,0.579297235547102,2,0.424236955478354,0.575763044521646,-0.0734299801484146,-0.0811586674966128
2001,10,JAX,PIT,1,0.750597616196103,0.249402383803897,1,0.752783296893461,0.247216703106539,0.641184544346127,0.643415033679212
2001,10,NYG,MIN,2,0.263315082499082,0.736684917500918,2,0.268779115319912,0.731220884680088,0.253385338575536,0.246644908487493
2001,10,NYJ,MIA,1,0.874472855751956,0.125527144248044,1,0.874788852517052,0.125211147482948,0.732626471823546,0.733568992181685
2001,10,PHI,DAL,1,0.81606304487813,0.18393695512187,1,0.817006766775376,0.182993233224624,0.686072664725544,0.687056271688286
2001,10,SD,OAK,1,0.542705290720221,0.457294709279779,1,0.544815371873805,0.455184628126195,0.356635826273492,0.360125239073551
2001,10,SEA,BUF,2,0.408603689949081,0.591396310050919,2,0.413627061200468,0.586372938799532,-0.0648149083023276,-0.0749566681077847
2001,10,SF,CAR,2,0.342711269869456,0.657288730130544,2,0.341583894360661,0.658416105639339,0.511320160655864,0.51296412389317
2001,10,STL,NE,2,0.30604381648736,0.69395618351264,2,0.308378384073292,0.691621615926708,0.181285134580751,0.17804605622905
2001,10,TEN,CIN,1,0.546948846698477,0.453051153301523,1,0.550801955607879,0.449198044392121,0.371778197793126,0.37788755236911
2001,10,WAS,DEN,2,0.293291565979867,0.706708434020133,2,0.291064633127002,0.708935366872998,0.554700543202367,0.556026819303334
2001,11,ARI,SD,2,0.191206209692191,0.808793790307809,2,0.194317851208847,0.805682148791153,0.357530316577234,0.355177938877719
2001,11,ATL,CAR,1,0.664885731860066,0.335114268139935,1,0.667621548966994,0.332378451033006,0.551926063674488,0.55532812244386
2001,11,BAL,JAX,1,0.880613066925313,0.119386933074687,1,0.88101397658581,0.11898602341419,0.736016678589172,0.736992117288274
2001,11,CHI,MIN,1,0.685970442318706,0.314029557681294,1,0.688733433439754,0.311266566560246,0.577836015507252,0.580954943766254
2001,11,CIN,CLE,1,0.882210103933091,0.117789896066909,1,0.88488938003607,0.11511061996393,0.742319406256756,0.743956926679443
2001,11,DEN,DAL,1,0.84502079474559,0.15497920525441,1,0.846390651792192,0.153609348207808,0.705747322969098,0.707090349385357
2001,11,GB,DET,1,0.6081922096131,0.3918077903869,1,0.610712025962953,0.389287974037047,0.471209324780567,0.474726722679284
2001,11,MIA,BUF,2,0.365401529011218,0.634598470988782,2,0.364860804641414,0.635139195358586,0.472318731007196,0.473107824682352
2001,11,NO,NE,1,0.827712118328855,0.172287881671145,1,0.828484274787318,0.171515725212682,0.728234036724613,0.729145691142122
2001,11,OAK,NYG,1,0.881806832957391,0.118193167042609,1,0.881080617907261,0.118919382092739,0.742405096911302,0.74287598368458
2001,11,PIT,TEN,2,0.212353957249264,0.787646042750736,2,0.21052434709089,0.78947565290911,0.472220582789403,0.472934492812308
2001,11,SEA,KC,1,0.678955658642707,0.321044341357293,1,0.681807554709125,0.318192445290875,0.564381977239821,0.567788302898528
2001,11,SF,IND,2,0.323000559575009,0.676999440424991,2,0.323943612631252,0.676056387368748,0.124974794924254,0.124206733066887
2001,11,TB,STL,2,0.416428196633056,0.583571803366944,2,0.418798233725138,0.581201766274862,-0.0932721763078335,-0.0981264987939936
2001,11,WAS,PHI,1,0.68690725987276,0.31309274012724,1,0.689750236958979,0.310249763041021,0.578943872844532,0.582123783376018
2001,12,ARI,OAK,2,0.349831383493774,0.650168616506226,2,0.338741738816905,0.661258261183095,0.0740985576803837,0.10610605810495
2001,12,BUF,SF,1,0.840517226184221,0.159482773815779,1,0.840926213708429,0.159073786291571,0.732387791884725,0.733154602396646
2001,12,CAR,NO,2,0.361229939997745,0.638770060002255,2,0.362557628646146,0.637442371353854,0.0345428701067563,0.0329876196988629
2001,12,DAL,WAS,1,0.56226473545458,0.43773526454542,1,0.56563039967928,0.43436960032072,0.388367257852892,0.393742140356731
2001,12,DEN,MIA,2,0.239654407217331,0.760345592782669,2,0.238057041118208,0.761942958881792,0.544071979795637,0.54491413983186
2001,12,DET,CHI,2,0.239952337776269,0.760047662223731,2,0.239048369620344,0.760951630379656,0.559016099729797,0.560549094336372
2001,12,GB,JAX,2,0.417919647260975,0.582080352739025,2,0.417944380537551,0.58205561946245,-0.0368265698905941,-0.0367512936486601
2001,12,IND,BAL,1,0.640967268970988,0.359032731029012,1,0.643285352484215,0.356714647515785,0.520354701496825,0.52345359153745
2001,12,MIN,PIT,1,0.724862308643989,0.275137691356011,1,0.726712499158782,0.273287500841218,0.617979581831609,0.620044226057566
2001,12,NE,NYJ,2,0.361009936975724,0.638990063024276,2,0.359454231386642,0.640545768613358,0.481515345124039,0.484135482737698
2001,12,PHI,KC,1,0.891924088579078,0.108075911420922,1,0.89224294735925,0.10775705264075,0.7411880867757,0.742072229561634
2001,12,SD,SEA,2,0.362877094382561,0.637122905617439,2,0.366015307629627,0.633984692370373,0.0574195997003934,0.0508183532150903
2001,12,STL,ATL,1,0.862040136105278,0.137959863894722,1,0.862053952069287,0.137946047930713,0.740095766626873,0.740761592557472
2001,12,TB,CIN,1,0.565312748178786,0.434687251821214,1,0.561623929235342,0.438376070764658,0.403940152431503,0.397095341732451
2001,12,TEN,CLE,1,0.79199454010078,0.20800545989922,1,0.792937033336869,0.207062966663131,0.699575110490256,0.700702604923298
2001,13,CAR,BUF,2,0.326607728029102,0.673392271970898,2,0.32487278934843,0.675127210651571,0.53138294604877,0.533304920772663
2001,13,CHI,GB,1,0.693556799870158,0.306443200129842,1,0.695580406336711,0.304419593663289,0.572889953551364,0.57530770701006
2001,13,CLE,NE,1,0.670120507796932,0.329879492203068,1,0.672643466810339,0.327356533189661,0.559658340706837,0.562659255043448
2001,13,DET,TB,2,0.262622572330778,0.737377427669221,2,0.262566696703135,0.737433303296865,0.494096709032477,0.496323029866324
2001,13,IND,MIA,1,0.816915511739904,0.183084488260096,1,0.81730898439914,0.18269101560086,0.722208188299543,0.722852201035053
2001,13,JAX,CIN,2,0.202204099206857,0.797795900793143,2,0.205172518494239,0.794827481505761,0.360329555221618,0.356579507360396
2001,13,KC,OAK,2,0.429946310807465,0.570053689192535,2,0.432726581969391,0.567273418030609,-0.0991116768948172,-0.104986305059016
2001,13,NO,ATL,1,0.521535989899258,0.478464010100742,1,0.523108925898732,0.476891074101268,0.330431388286973,0.332556170904902
2001,13,NYG,DAL,2,0.18200296291598,0.817997037084019,2,0.181192561609079,0.818807438390921,0.477488881550926,0.476151571275686
2001,13,NYJ,PIT,1,0.785442366053016,0.214557633946984,1,0.786702368651434,0.213297631348566,0.666974577826194,0.668525796269504
2001,13,SD,PHI,1,0.871403996986534,0.128596003013466,1,0.873655137703055,0.126344862296945,0.726146186555452,0.727629156064181
2001,13,SEA,DEN,1,0.882602794448528,0.117397205551472,1,0.883301986334145,0.116698013665855,0.725244191838598,0.726223840472414
2001,13,SF,STL,1,0.791525090926685,0.208474909073316,1,0.792532308055917,0.207467691944083,0.700742287485511,0.701916788684479
2001,13,TEN,MIN,1,0.518577648713413,0.481422351286587,1,0.52085725505539,0.47914274494461,0.278373865106469,0.283244593420604
2001,13,WAS,ARI,1,0.65662359921029,0.34337640078971,1,0.659809802817882,0.340190197182118,0.543422168748328,0.547330036712983
2001,14,ARI,NYG,2,0.282602385476093,0.717397614523907,2,0.282761448099101,0.717238551900899,0.22292155309307,0.223029547772428
2001,14,ATL,IND,1,0.860553687121844,0.139446312878156,1,0.861129489071218,0.138870510928782,0.736674393380308,0.737586627208743
2001,14,CIN,NYJ,2,0.297199703874161,0.702800296125839,2,0.295443119931863,0.704556880068137,0.554652644943329,0.555973851144102
2001,14,DAL,SEA,1,0.87467150959948,0.12532849040052,1,0.874966169306314,0.125033830693686,0.727273674766278,0.728281530328188
2001,14,DEN,KC,2,0.436320985455849,0.563679014544151,2,0.432661549752391,0.567338450247609,-0.123158109501794,-0.114585929860378
2001,14,GB,TEN,1,0.546750727876555,0.453249272123445,1,0.548799841189798,0.451200158810202,0.372906111318194,0.376336836815439
2001,14,JAX,CLE,1,0.681733221110509,0.318266778889491,1,0.681158675014865,0.318841324985135,0.559883763223283,0.559036243012218
2001,14,MIA,SF,1,0.780000229845066,0.219999770154934,1,0.780960235134933,0.219039764865067,0.694094947541797,0.69521388884198
2001,14,MIN,DET,1,0.511293866784674,0.488706133215326,1,0.511600728830211,0.488399271169789,0.28470197025902,0.285182168325728
2001,14,NE,BUF,2,0.202842282679306,0.797157717320694,2,0.20136541143735,0.79863458856265,0.431681049874273,0.433401396867908
2001,14,OAK,SD,2,0.153985045013661,0.846014954986339,2,0.157262028819606,0.842737971180394,0.420879781150925,0.418063678966294
2001,14,PHI,WAS,2,0.475605687460719,0.524394312539281,2,0.478824661873964,0.521175338126036,-0.209689406830747,-0.216159154549213
2001,14,PIT,BAL,1,0.565376971267374,0.434623028732626,1,0.568127713766252,0.431872286233748,0.404601468386508,0.40896104935507
2001,14,STL,NO,1,0.658617235035946,0.341382764964054,1,0.661092262888838,0.338907737111162,0.543057529086683,0.546192473813163
2001,14,TB,CHI,1,0.842476389532994,0.157523610467006,1,0.844191361391934,0.155808638608067,0.709328993482468,0.710764710802854
2001,15,BUF,ATL,2,0.381696796749654,0.618303203250346,2,0.375979017796756,0.624020982203244,-0.0103570262718946,0.000984513657598931
2001,15,CHI,WAS,2,0.209692512083602,0.790307487916398,2,0.207347251779195,0.792652748220805,0.554536953308702,0.555005491446904
2001,15,CIN,BAL,1,0.82466554147863,0.17533445852137,1,0.82537545712759,0.17462454287241,0.7263394078707,0.727260076276328
2001,15,CLE,GB,1,0.791231168540061,0.208768831459939,1,0.792240162444761,0.207759837555239,0.700261316949854,0.701431558307655
2001,15,DAL,ARI,1,0.545860962771995,0.454139037228005,1,0.549438791671159,0.450561208328841,0.364956158483852,0.370940410410528
2001,15,DET,PIT,1,0.744561063637546,0.255438936362454,1,0.745362303150641,0.254637696849359,0.655417413902103,0.656312138585513
2001,15,JAX,MIN,1,0.831133519795248,0.168866480204752,1,0.831312554225793,0.168687445774207,0.72987383213476,0.730451545147238
2001,15,MIA,NE,1,0.803442173221928,0.196557826778072,1,0.80426142575617,0.195738574243829,0.710827942421875,0.711795504080073
2001,15,NO,TB,1,0.67474844188786,0.32525155811214,1,0.675790042615068,0.324209957384932,0.545288485274045,0.547089749300744
2001,15,NYJ,IND,2,0.251237695134218,0.748762304865782,2,0.251076795464402,0.748923204535598,0.381079119171504,0.386790480296097
2001,15,PHI,SF,2,0.262441333003795,0.737558666996205,2,0.268353690106371,0.731646309893629,0.266660679984162,0.259361973025556
2001,15,SD,KC,2,0.200311130567921,0.799688869432079,2,0.198683015155869,0.80131698484413,0.486205512355548,0.486816283130644
2001,15,SEA,NYG,2,0.318841647752804,0.681158352247196,2,0.318605752225182,0.681394247774818,0.526881081855969,0.527583939989742
2001,15,STL,CAR,2,0.440051211407628,0.559948788592372,2,0.441354755816115,0.558645244183885,-0.120571909706994,-0.123212721501074
2001,15,TEN,OAK,2,0.156546760764929,0.843453239235071,2,0.155383777556973,0.844616222443027,0.505938118076924,0.510375248062412
2001,16,ARI,CAR,1,0.748458724694387,0.251541275305613,1,0.749106009355223,0.250893990644778,0.660818304463291,0.661514278930159
2001,16,ATL,MIA,1,0.709080868464832,0.290919131535168,1,0.708940808892478,0.291059191107522,0.591320187206518,0.59112016830111
2001,16,BAL,TB,1,0.763316904341847,0.236683095658153,1,0.765856359601188,0.234143640398812,0.652199502507558,0.654008865050642
2001,16,BUF,NYJ,2,0.236821673151098,0.763178326848902,2,0.236468428291106,0.763531571708894,0.377414749078594,0.376059442787083
2001,16,CHI,DET,1,0.810980292133001,0.189019707866999,1,0.811504924005579,0.188495075994421,0.718321419173414,0.719084766939197
2001,16,CLE,TEN,2,0.338124719445485,0.661875280554515,2,0.336478144671881,0.663521855328119,0.513731471232471,0.515965639190138
2001,16,IND,STL,1,0.872415669855068,0.127584330144932,1,0.872629348982991,0.127370651017009,0.73998224800285,0.740761038694542
2001,16,KC,JAX,1,0.774240312196364,0.225759687803636,1,0.774976988227411,0.225023011772589,0.688818930991728,0.689626056604635
2001,16,MIN,GB,2,0.439762107544618,0.560237892455382,2,0.443030885756405,0.556969114243595,-0.144297852391366,-0.15094397739394
2001,16,NYG,PHI,2,0.311772850963212,0.688227149036788,2,0.309423505478303,0.690576494521697,0.267124010905797,0.274786483027691
2001,16,OAK,DEN,2,0.180269902906991,0.819730097093009,2,0.181399240072791,0.818600759927209,0.400946340843238,0.39917763851205
2001,16,PIT,CIN,2,0.380184748716352,0.619815251283648,2,0.378976466165316,0.621023533834684,0.444752781578291,0.447024782331851
2001,16,SEA,SD,2,0.22412705809478,0.77587294190522,2,0.224909821053747,0.775090178946253,0.51373907571247,0.515684121047531
2001,16,SF,DAL,1,0.640067812928038,0.359932187071962,1,0.641790107533182,0.358209892466818,0.518827181425734,0.520822065566959
2001,16,WAS,NO,2,0.449984119998339,0.550015880001661,2,0.452238800133109,0.547761199866891,-0.117145686928192,-0.123047604624016
2001,17,ARI,WAS,2,0.343009153682614,0.656990846317386,2,0.341397122907591,0.658602877092409,0.513212024595609,0.515293650652306
2001,17,ATL,STL,1,0.853974023364853,0.146025976635147,1,0.85361057733365,0.14638942266635,0.737762738757127,0.738126222347314
2001,17,BUF,MIA,1,0.862468549617601,0.137531450382399,1,0.862521698344074,0.137478301655926,0.738782253854218,0.73947316305895
2001,17,CIN,TEN,2,0.322239218100237,0.677760781899763,2,0.320916952027745,0.679083047972255,0.519163416189913,0.521048270829381
2001,17,CLE,PIT,1,0.603110907607398,0.396889092392602,1,0.606458388368956,0.393541611631044,0.460930117578729,0.465859332749162
2001,17,DAL,DET,2,0.246366849717598,0.753633150282402,2,0.251634194241328,0.748365805758672,0.290598802062319,0.284086895414101
2001,17,DEN,IND,1,0.84552388466988,0.15447611533012,1,0.846190122846724,0.153809877153276,0.730537268837076,0.731478690716061
2001,17,GB,NYG,1,0.893304041555607,0.106695958444393,1,0.893710013202712,0.106289986797288,0.729073891924717,0.729868600607855
2001,17,JAX,CHI,1,0.881200204113915,0.118799795886085,1,0.881725835012742,0.118274164987258,0.742382366698009,0.743228344042253
2001,17,KC,SEA,1,0.802402745059535,0.197597254940465,1,0.803958631653576,0.196041368346424,0.684716695815873,0.686237482323576
2001,17,MIN,BAL,1,0.699100303330753,0.300899696669247,1,0.701630350547099,0.298369649452901,0.593864461698138,0.596602752800247
2001,17,NE,CAR,1,0.889912087764856,0.110087912235144,1,0.891630108110687,0.108369891889313,0.731563985797056,0.732762279838358
2001,17,NYJ,OAK,2,0.198501075613719,0.801498924386281,2,0.199302978759386,0.800697021240614,0.547978873902117,0.550018678719418
2001,17,PHI,TB,2,0.396252611486283,0.603747388513717,2,0.39514147761482,0.60485852238518,0.404280186859585,0.406626135898642
2001,17,SF,NO,1,0.794145029290488,0.205854970709512,1,0.795033722606582,0.204966277393418,0.695848123371588,0.696907953101809
2001,18,BAL,MIA,1,0.530386622723847,0.469613377276153,1,0.535083162129673,0.464916837870327,0.336557367714733,0.344516449899669
2001,18,NYJ,OAK,1,0.81092311482686,0.18907688517314,1,0.812599580194729,0.187400419805271,0.692478405794701,0.694035546279678
2001,18,SF,GB,1,0.554674808069686,0.445325191930314,1,0.557742395892197,0.442257604107803,0.377875165766273,0.382774396914979
2001,18,TB,PHI,1,0.826268971362155,0.173731028637845,1,0.827452092374663,0.172547907625337,0.701925468320176,0.703253334495024
2001,19,BAL,PIT,1,0.773964314507974,0.226035685492026,1,0.775018242027428,0.224981757972572,0.6866685270342,0.687924592226783
2001,19,GB,STL,1,0.79254100795364,0.20745899204636,1,0.793401264309941,0.206598735690059,0.705537195939351,0.706500745152812
2001,19,OAK,NE,2,0.312757989857878,0.687242010142122,2,0.311070740762853,0.688929259237147,0.542129877721529,0.543835698149627
2001,19,PHI,CHI,2,0.4190602710113,0.5809397289887,2,0.422561230430582,0.577438769569417,-0.0922694724979019,-0.0995848443800426
2001,20,NE,PIT,1,0.663217666200997,0.336782333799003,1,0.666126391960044,0.333873608039956,0.550748178847323,0.554307894420876
2001,20,PHI,STL,2,0.484686273705036,0.515313726294964,2,0.486967464777924,0.513032535222076,-0.248143930625247,-0.251931456743526
2001,21,STL,NE,1,0.784923645288095,0.215076354711905,1,0.781518964962105,0.218481035037895,0.666094400450161,0.661062399895015
2002,1,ARI,WAS,2,0.397373805466391,0.602626194533609,2,0.400583633779234,0.599416366220766,-0.0293842586971914,-0.0360788537658161
2002,1,ATL,GB,2,0.14996329511487,0.85003670488513,2,0.148156130069446,0.851843869930554,0.52358693936867,0.523282199157237
2002,1,BAL,CAR,2,0.438131862324906,0.561868137675094,2,0.441375483642078,0.558624516357922,-0.12676792446276,-0.133490395063698
2002,1,DAL,HOU,1,0.695521288478618,0.304478711521382,1,0.696365468387448,0.303634531612552,0.567501127114364,0.568612118792086
2002,1,DET,MIA,1,0.776139939563454,0.223860060436546,1,0.777090155666276,0.222909844333724,0.687008648321855,0.688132604353105
2002,1,IND,JAX,1,0.850552981089158,0.149447018910842,1,0.851690299313482,0.148309700686518,0.711500622059842,0.712726883292407
2002,1,KC,CLE,2,0.378000434068954,0.621999565931046,2,0.376865299203971,0.623134700796029,0.450129304785036,0.452195715467057
2002,1,MIN,CHI,2,0.349715396055264,0.650284603944736,2,0.3487497009853,0.6512502990147,0.495803765380722,0.497337737752727
2002,1,NO,TB,2,0.41437146516451,0.58562853483549,2,0.407169150200816,0.592830849799184,-0.0782050013445705,-0.0571876220559497
2002,1,NYJ,BUF,2,0.201387001543319,0.798612998456681,2,0.200706979173713,0.799293020826287,0.550989187689198,0.552429629143882
2002,1,PHI,TEN,2,0.367940435711989,0.632059564288011,2,0.36656235454258,0.63343764545742,0.470639495602192,0.473051211544279
2002,1,PIT,NE,1,0.832350822112131,0.167649177887869,1,0.833525028684557,0.166474971315443,0.691891139388589,0.693149510854308
2002,1,SD,CIN,1,0.819425634317156,0.180574365682844,1,0.819900332701531,0.180099667298469,0.720687382885838,0.721507141183559
2002,1,SEA,OAK,1,0.809833956558252,0.190166043441748,1,0.810516976565847,0.189483023434153,0.708611586956528,0.709426938289095
2002,1,SF,NYG,2,0.152199056718831,0.847800943281169,2,0.153131839251434,0.846868160748566,0.463840608093667,0.462283307978795
2002,1,STL,DEN,1,0.59656706673041,0.40343293326959,1,0.597925404986085,0.402074595013915,0.436864178400865,0.438949813198388
2002,2,ARI,SEA,2,0.201870379187669,0.798129620812331,2,0.199748772476023,0.800251227523977,0.547122567927724,0.546914840213818
2002,2,BUF,MIN,2,0.166952213941284,0.833047786058716,2,0.166378727281129,0.833621272718871,0.540830092051957,0.54474462117931
2002,2,CHI,ATL,2,0.242234759112303,0.757765240887697,2,0.242212636083412,0.757787363916588,0.559633540885659,0.561049080227637
2002,2,CIN,CLE,1,0.86652199886327,0.13347800113673,1,0.867673642537498,0.132326357462502,0.742334759177284,0.743463183191163
2002,2,DEN,SF,2,0.245164267701131,0.754835732298869,2,0.249910211179227,0.750089788820773,0.318369366161932,0.312461192637419
2002,2,DET,CAR,1,0.856750847537529,0.143249152462471,1,0.858464535264047,0.141535464735953,0.718902506401448,0.720273937688294
2002,2,GB,NO,1,0.873271006026361,0.126728993973639,1,0.873302605223745,0.126697394776255,0.743518101349148,0.744209292509657
2002,2,HOU,SD,1,0.802740594492313,0.197259405507687,1,0.803430852225812,0.196569147774188,0.711916158936608,0.712790588630174
2002,2,JAX,KC,2,0.169271656041311,0.83072834395869,2,0.168627853586089,0.831372146413911,0.481840069206878,0.480626952866166
2002,2,MIA,IND,1,0.853446738183043,0.146553261816957,1,0.853276411586678,0.146723588413322,0.738889634341524,0.739356895968323
2002,2,NE,NYJ,1,0.761968264707886,0.238031735292114,1,0.764359323292589,0.235640676707411,0.641658383291719,0.644396484503394
2002,2,NYG,STL,1,0.634192339914373,0.365807660085627,1,0.636716379909851,0.363283620090149,0.510961975729842,0.514212486874159
2002,2,OAK,PIT,1,0.631186727429882,0.368813272570118,1,0.633003691844812,0.366996308155188,0.506942609496999,0.509434022405442
2002,2,PHI,WAS,1,0.810376295079391,0.189623704920609,1,0.81107427636407,0.18892572363593,0.717582048341326,0.718457733451101
2002,2,TB,BAL,1,0.860986584234645,0.139013415765355,1,0.861143736954418,0.138856263045582,0.736883952531608,0.737671431461516
2002,2,TEN,DAL,2,0.251184209199096,0.748815790800904,2,0.257639311610955,0.742360688389045,0.2810741459139,0.273841054706059
2002,3,BUF,DEN,1,0.822219076049744,0.177780923950256,1,0.823354771342385,0.176645228657615,0.690439677882258,0.691792669693525
2002,3,CAR,MIN,2,0.264071690303993,0.735928309696007,2,0.261506267366345,0.738493732633655,0.524638585904144,0.52602370353253
2002,3,CIN,ATL,1,0.758265141604043,0.241734858395957,1,0.759326170156419,0.240673829843581,0.672994329307524,0.674275519599864
2002,3,CLE,TEN,2,0.394989576360772,0.605010423639228,2,0.393736022369206,0.606263977630794,0.407447600140064,0.410176504394546
2002,3,DAL,PHI,1,0.613377841345849,0.386622158654151,1,0.615002908979211,0.384997091020789,0.443762199196422,0.446630160716204
2002,3,GB,DET,1,0.596841443437366,0.403158556562634,1,0.595671620976145,0.404328379023855,0.455664625063087,0.453284046858063
2002,3,IND,HOU,1,0.896934765366801,0.103065234633199,1,0.896568863120582,0.103431136879418,0.738659341318762,0.739435030188299
2002,3,KC,NE,2,0.198053562028431,0.801946437971569,2,0.197441912598769,0.802558087401231,0.410201694779853,0.410290617465259
2002,3,NO,CHI,2,0.3324713946086,0.6675286053914,2,0.330839078496631,0.669160921503369,0.522068549362229,0.524244791070575
2002,3,NYJ,MIA,1,0.860170273550928,0.139829726449072,1,0.860172567083935,0.139827432916065,0.737844880221286,0.73848355523092
2002,3,SD,ARI,2,0.467267359561032,0.532732640438968,2,0.470467573994931,0.529532426005069,-0.197357862799203,-0.203559445050205
2002,3,SEA,NYG,2,0.198328171909713,0.801671828090287,2,0.196648843340632,0.803351156659368,0.537021845137249,0.535937486308834
2002,3,STL,TB,2,0.490851251860554,0.509148748139446,2,0.493966770291517,0.506033229708483,-0.254968338708239,-0.260745433567386
2002,3,WAS,SF,1,0.85240504508626,0.14759495491374,1,0.853251267839168,0.146748732160832,0.717275763782968,0.718401801123519
2002,4,CAR,GB,2,0.181845000987987,0.818154999012013,2,0.183473950248248,0.816526049751752,0.460176096076647,0.464891524125878
2002,4,CHI,BUF,1,0.525758361628532,0.474241638371468,1,0.522685608324848,0.477314391675152,0.326413186199409,0.320331243797726
2002,4,CLE,PIT,2,0.284915721364607,0.715084278635393,2,0.283736569051342,0.716263430948658,0.554224081653961,0.555461409832825
2002,4,DAL,STL,2,0.246895151615213,0.753104848384787,2,0.244748471355201,0.755251528644799,0.525529015982638,0.526740038124254
2002,4,DEN,BAL,1,0.82047104330512,0.17952895669488,1,0.821387605949457,0.178612394050543,0.712523250822013,0.713659320935871
2002,4,HOU,PHI,1,0.881397929529042,0.118602070470958,1,0.881841227307265,0.118158772692735,0.730208484136177,0.731197530853609
2002,4,MIA,KC,1,0.908363061239284,0.0916369387607163,1,0.909192961663374,0.0908070383366258,0.744061100894512,0.744940991318957
2002,4,MIN,SEA,1,0.778482559865587,0.221517440134413,1,0.779397139567759,0.220602860432241,0.688391494080722,0.689436967303166
2002,4,NE,SD,2,0.39817688571617,0.60182311428383,2,0.400864196705887,0.599135803294113,-0.0211811272142346,-0.0268734527335626
2002,4,NO,DET,1,0.759235805761293,0.240764194238707,1,0.760132756891369,0.239867243108631,0.664790397953096,0.665747696518025
2002,4,NYG,ARI,2,0.192764228777611,0.807235771222389,2,0.193244866036031,0.806755133963969,0.457128834820423,0.454940654833902
2002,4,NYJ,JAX,2,0.416074104759272,0.583925895240728,2,0.415696550410106,0.584303449589894,0.343332279936678,0.343659875681757
2002,4,TB,CIN,1,0.689786307898378,0.310213692101622,1,0.690946448503643,0.309053551496357,0.558607755647194,0.56014438075391
2002,4,TEN,OAK,1,0.663981714803327,0.336018285196673,1,0.664955293205056,0.335044706794944,0.524447743375499,0.526224762030014
2002,5,ARI,CAR,2,0.348782340496162,0.651217659503838,2,0.347103652987969,0.652896347012031,0.500299455465955,0.502779945278044
2002,5,BAL,CLE,1,0.783777567069444,0.216222432930556,1,0.781786164558787,0.218213835441213,0.658093586102586,0.655566215104513
2002,5,CIN,IND,1,0.839556716988205,0.160443283011795,1,0.840277734899135,0.159722265100865,0.727066185218425,0.727980949739599
2002,5,GB,CHI,1,0.892851384226936,0.107148615773064,1,0.893739157849825,0.106260842150175,0.747262604171805,0.748141202250106
2002,5,KC,NYJ,2,0.283208545509312,0.716791454490688,2,0.283551272275694,0.716448727724305,0.548180466645184,0.548906904523491
2002,5,NE,MIA,1,0.819149851701608,0.180850148298391,1,0.819910069613711,0.180089930386289,0.721923880929576,0.72281300112159
2002,5,NYG,DAL,2,0.31922823280193,0.68077176719807,2,0.321501911163406,0.678498088836594,0.147734544260731,0.143360730452652
2002,5,OAK,BUF,2,0.11892632067888,0.88107367932112,2,0.11803687287181,0.88196312712819,0.471872627076007,0.472624109283238
2002,5,PHI,JAX,2,0.330430022952297,0.669569977047703,2,0.330931588557527,0.669068411442473,0.166740751354308,0.165818889199274
2002,5,PIT,NO,1,0.854239792999043,0.145760207000957,1,0.855024826474878,0.144975173525122,0.723961534509289,0.724987825245588
2002,5,SD,DEN,1,0.787584293930389,0.212415706069611,1,0.788620794257975,0.211379205742025,0.696120060266134,0.697334266367636
2002,5,STL,SF,1,0.79661596538945,0.20338403461055,1,0.797495974737631,0.202504025262369,0.705132331077917,0.706193074983474
2002,5,TB,ATL,2,0.232530166249692,0.767469833750308,2,0.237659536381836,0.762340463618164,0.327991766460829,0.322129243029016
2002,5,WAS,TEN,2,0.455351276799841,0.544648723200159,2,0.459203729012655,0.540796270987345,-0.181370668548795,-0.188413075594264
2002,6,ATL,NYG,2,0.229998338374517,0.770001661625483,2,0.236002062141005,0.763997937858995,0.296224895906323,0.289692046171888
2002,6,BAL,IND,2,0.314092722343777,0.685907277656223,2,0.311746275210721,0.688253724789279,0.152818844475659,0.159481300212278
2002,6,BUF,HOU,2,0.310572804595121,0.689427195404879,2,0.309083857528131,0.690916142471869,0.545906387142718,0.547426391888242
2002,6,CAR,DAL,2,0.383635676299848,0.616364323700152,2,0.382663349432925,0.617336650567075,0.435689170161968,0.437489132077426
2002,6,CLE,TB,1,0.835484207694291,0.164515792305709,1,0.835853117107974,0.164146882892026,0.72830246038076,0.72905494040938
2002,6,DET,MIN,2,0.35175344232213,0.64824655767787,2,0.35056415493419,0.64943584506581,0.500266172287028,0.502061411268901
2002,6,GB,NE,1,0.701555339726044,0.298444660273956,1,0.703857954490521,0.296142045509479,0.582578851630573,0.585432304578557
2002,6,JAX,TEN,1,0.841649888414134,0.158350111585866,1,0.842717069938281,0.157282930061719,0.708613327063599,0.71004474763449
