Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,L_2 Cluster Probability_5,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,H_1 Cluster Probability_5,L2 silhouette,H1 silhouette
2000,1,DEN,STL,3,0.157359595457356,0.0909362731763946,0.354251016616651,0.111740187339359,0.285712927410239,5,0.156927304616948,0.0912070678532153,0.111914850657881,0.288904890624332,0.351045886247624,0.244756571869707,0.233201359873668
2000,1,DET,NO,2,0.107931305154265,0.388018002661992,0.140965571513057,0.0960148889783706,0.267070231692316,2,0.107195887407454,0.393049380109346,0.0954686600677203,0.264434763497774,0.139851308917706,-0.0329451335986252,-0.0165986730169652
2000,1,IND,KC,3,0.152472997456321,0.0912037352553138,0.336572521155443,0.109748233963378,0.310002512169544,5,0.152733799320835,0.0909007711662083,0.109988355287622,0.308368781065581,0.338008293159754,0.178906614766764,0.181777198949555
2000,1,JAX,CLE,3,0.197005691450047,0.063622070713523,0.47615720096311,0.119022036586442,0.144193000286878,5,0.196571258807736,0.06307070615447,0.118804194651596,0.143121205069476,0.478432635316722,0.345813934490585,0.346558592094043
2000,1,NYJ,GB,2,0.0939492842736712,0.473834833111531,0.12092000507541,0.0842704797455372,0.22702539779385,2,0.0936956306143636,0.474592001709565,0.0840606677366049,0.227008194370988,0.120643505568478,0.112582131720635,0.115093526097941
2000,1,PHI,DAL,4,0.205994734069173,0.0610665578940366,0.131011706010148,0.51284488600121,0.0890821160254327,3,0.207391521430134,0.0612678739321127,0.50957368552007,0.089676641684326,0.132090277433357,0.598367893404359,0.594449183751948
2000,1,SD,OAK,5,0.114764682233371,0.193146789880431,0.164060599384794,0.0975960706797591,0.430431857821645,4,0.114505174060616,0.189810239667728,0.0972644437486866,0.434273155590931,0.16414698693204,0.493766822399043,0.492901370633618
2000,1,SEA,MIA,4,0.198167895104397,0.0563337984437612,0.122697776806798,0.5403566860055,0.0824438436395433,3,0.199640241097027,0.0566226157588769,0.536774055640515,0.0831164698240534,0.123846617679528,0.610439619995755,0.608177534328554
2000,1,SF,ATL,1,0.523375925014682,0.0418445675787729,0.158142656930779,0.203659007296677,0.0729778431790888,1,0.521036763940174,0.0418584244573534,0.20492841884745,0.0731758734575157,0.159000519297507,0.439812659745343,0.436244469055264
2000,1,TB,NE,5,0.150487719676665,0.111736117306839,0.272936855340247,0.114183267410279,0.350656040265971,4,0.149560827161781,0.111957257824896,0.113887717177711,0.354385178044222,0.27020901979139,0.0232496712397428,0.0387696677657219
2000,1,TEN,BUF,3,0.163770135561559,0.0989845285340745,0.31655898801153,0.120186220863579,0.300500127029258,5,0.162643795989495,0.0986843635551935,0.119756718144093,0.303905421357951,0.315009700953268,0.149228399573995,0.139766790020094
2000,2,ATL,DEN,4,0.228198967028648,0.0917997757053329,0.168335828983341,0.385490344972878,0.1261750833098,3,0.228592888022235,0.0914477898887456,0.385204638640986,0.126153403510755,0.168601279937278,0.473041462865292,0.471739001922516
2000,2,CAR,SF,4,0.196836758753042,0.0547305250688238,0.120524412770462,0.547485395674096,0.0804229077335757,3,0.198238717917791,0.054977678703712,0.544200380589061,0.0810164486198136,0.121566774169622,0.60300112600887,0.600864215076678
2000,2,CHI,TB,1,0.403894610672484,0.0521021634065714,0.167441559491851,0.289722265843717,0.0868394005853767,1,0.403294412020628,0.0517868120247209,0.291183214109259,0.0865200666413881,0.167215495204004,0.242563380092403,0.237773829444501
2000,2,CLE,CIN,1,0.34722282830752,0.0559345830622903,0.336034018434033,0.151506420838055,0.109302149358101,1,0.347561268399688,0.0547904155746457,0.150038668051211,0.107631967925138,0.339977680049317,0.185579780148552,0.180818705279172
2000,2,DAL,ARI,2,0.103171521846312,0.507657636060109,0.120258492936053,0.098184243524517,0.170728105633009,2,0.103340233087257,0.506743587827724,0.0983340892221947,0.171102691433547,0.120479398429277,0.58146041205566,0.58159631619282
2000,2,GB,BUF,1,0.555003679522916,0.0402221483547597,0.163267699197287,0.170263982907116,0.0712424900179209,1,0.558088803371314,0.0397086040025443,0.169770967159559,0.0704646702970578,0.161966955169525,0.528002498211667,0.527545365113953
2000,2,JAX,BAL,2,0.107304414718621,0.487751838796867,0.125470196864747,0.101706835783119,0.177766713836647,2,0.108396550171513,0.483272242551725,0.102828215909024,0.17889541245003,0.126607578917707,0.561771890148091,0.562260479780192
2000,2,KC,TEN,2,0.111233561407282,0.372855027875622,0.143514272891621,0.100758795146781,0.271638342678694,2,0.110440764831426,0.384534818803694,0.100457156084909,0.262933221335403,0.141634038944569,-0.0724721788618678,-0.028706795837063
2000,2,MIA,MIN,3,0.207988328527968,0.070365057547193,0.435724873897401,0.126929839765656,0.158991900261782,5,0.20773040776292,0.0694700575050768,0.126525819638796,0.157153496811056,0.439120218282151,0.33488501191279,0.334822763557036
2000,2,NE,NYJ,2,0.116931243878122,0.452483151608108,0.134260778554954,0.112316779769874,0.184008046188943,2,0.117044025898991,0.451839201430832,0.112417712956487,0.184283384820964,0.134415674892727,0.569966286371714,0.569587980204228
2000,2,NO,SD,2,0.127480664476543,0.412271416341325,0.14484015079539,0.12281093746906,0.192596830917681,2,0.127219476221771,0.413017803417976,0.122485928350844,0.192622321553409,0.144654470456,0.561721341144498,0.561511613535412
2000,2,NYG,PHI,1,0.433698766033255,0.0527417341715077,0.232908580651152,0.184392546768178,0.0962583723759078,1,0.434236684818216,0.0523867819370975,0.184969217568314,0.0958159724524231,0.232591343223949,0.424307602998621,0.421904673442709
2000,2,OAK,IND,2,0.126463555216025,0.403310722104375,0.147106075273861,0.120410256044947,0.202709391360792,2,0.125673841433681,0.40591239447852,0.119524327550613,0.202464447765577,0.14642498877161,0.427248464652757,0.428318096221536
2000,2,STL,SEA,2,0.0971001687565418,0.444597721938931,0.126538743038101,0.0864705691149546,0.245292797151473,2,0.097770014566304,0.439244768014344,0.0870127154382464,0.2483852749578,0.127587227023306,0.0456670214030274,0.037739724829827
2000,2,WAS,DET,5,0.136292366369023,0.112107290241304,0.238101679423304,0.104645297952012,0.408853366014358,4,0.137967530510278,0.112173183356698,0.105842518637142,0.402609389677479,0.241407377818403,0.188695234971676,0.176714358969486
2000,3,ATL,CAR,5,0.120095951365007,0.199543401086256,0.169074132189161,0.103269008426643,0.408017506932933,4,0.119770752464539,0.19621301141083,0.102880779260681,0.412040060018705,0.169095396845245,0.475961739667937,0.476129334226917
2000,3,BAL,MIA,1,0.458100090355375,0.0440356873320192,0.145511263406956,0.278450186550148,0.0739027723555024,1,0.462366808296388,0.0431584629408172,0.278191544824014,0.0726362038588833,0.143646980079898,0.302997823521402,0.304455390988051
2000,3,BUF,NYJ,3,0.316646277983762,0.0551051836901153,0.374750777035013,0.143059170904667,0.110438590386442,5,0.316319532997848,0.0543841939811629,0.142487057968835,0.109344204962074,0.37746501009008,-0.0903745034846431,-0.0869633410911519
2000,3,CIN,JAX,4,0.307200025006377,0.0441964489715035,0.129315516492633,0.44740099578047,0.0718870137490161,3,0.30494312151477,0.0435699168164152,0.452275165863582,0.0710635045404118,0.128148291264821,0.164318243709159,0.16988324653323
2000,3,DAL,WAS,3,0.166477176976772,0.0866488137545361,0.37565709251721,0.117204599658279,0.254012317093203,5,0.166499485482057,0.0865756391839569,0.117412282127027,0.254130128086273,0.375382465120687,0.298149387503515,0.296413804655018
2000,3,DEN,OAK,5,0.153232110641994,0.112555129405244,0.260271548686954,0.120829908030889,0.353111303234918,4,0.153738226276143,0.111394981518482,0.120914845977834,0.350903555227413,0.263048391000128,0.0720595287523206,0.0621676023358183
2000,3,MIN,NE,1,0.562293945725648,0.0395101339162966,0.158100888725624,0.170280587942857,0.069814443689574,1,0.566062706463502,0.0389214271424091,0.169631355524411,0.0689058738383756,0.156478637031302,0.522415212291268,0.521753983204123
2000,3,NO,SEA,5,0.137431478690604,0.10684806278383,0.243378887847711,0.107053740024879,0.405287830652975,4,0.138449107922369,0.106012623181016,0.107545328703781,0.400864390900081,0.247128549292753,0.145562211551082,0.133585605498669
2000,3,NYG,CHI,3,0.172943114374297,0.0669205918409053,0.47710480455951,0.111919130870527,0.17111235835476,5,0.173749421462475,0.066678613012524,0.112422163926851,0.169956262302982,0.477193539295167,0.411349791865612,0.409686523453498
2000,3,PHI,GB,5,0.112276980691589,0.188720626617625,0.162454789777354,0.0943405919835218,0.44220701092991,4,0.111754596534679,0.185774411086764,0.0938485977492981,0.446507857992594,0.162114536636665,0.502851326797212,0.502778776287035
2000,3,PIT,CLE,5,0.143767303714512,0.167838035554911,0.201780590704456,0.123762805589463,0.362851264436658,4,0.143514041647043,0.165248143408882,0.123298878289369,0.365600653961838,0.202338282692868,0.338476647788921,0.33774969663488
2000,3,SF,STL,5,0.149645996615767,0.120825384697093,0.256890457013252,0.115294049320867,0.357344112353022,4,0.150103189882369,0.119865156952633,0.115446617323166,0.355496148974848,0.259088886866984,0.0957896651932965,0.0885669555775439
2000,3,TB,DET,1,0.408354915207758,0.0426279893315909,0.138634848023077,0.338857668260043,0.0715245791775311,1,0.405562287757121,0.0427123201712799,0.340274704840277,0.0718688874047561,0.139581799826566,0.107169373057971,0.102085618261844
2000,4,CIN,BAL,4,0.206347859647047,0.0609243657420994,0.130447247041683,0.513661934415264,0.0886185931539062,3,0.207439283613214,0.0610546365830916,0.511160433746363,0.0890658437965967,0.131279802260735,0.592342498523915,0.589989528115787
2000,4,CLE,OAK,4,0.272115531998797,0.0438796062999946,0.120350474386229,0.494364036638155,0.0692903506768235,3,0.272508087331875,0.04376959144735,0.494064258884868,0.0692296651896941,0.120428397146212,0.276923741689006,0.274525761567559
2000,4,DET,CHI,3,0.22115125829766,0.0803162075507337,0.366720025215704,0.15068755772718,0.181124951208723,5,0.221377558845767,0.0798386219863647,0.150731932991377,0.180239753567194,0.367812132609297,0.258021805073635,0.25794827753626
2000,4,GB,ARI,4,0.267705708696564,0.0389369091368578,0.110389882992729,0.520689985370686,0.0622775138031636,3,0.262703702444076,0.0379510806648767,0.529963534104831,0.0609532711255994,0.108428411660616,0.269433114795756,0.276098546609535
2000,4,JAX,IND,1,0.39867136449222,0.044633002263947,0.144399971084587,0.337372083189752,0.0749235789694941,1,0.39864379708628,0.044170999273118,0.338824229200792,0.0744028770126271,0.143958097427183,0.11726343879929,0.11328848182818
2000,4,KC,DEN,2,0.124695923251514,0.422929053425878,0.141890312609374,0.120303327974172,0.190181382739062,2,0.124288860818606,0.42423345697675,0.119835652871461,0.190085727139593,0.141556302193589,0.563260294969896,0.563491714776298
2000,4,NE,MIA,3,0.208449533200137,0.0595390674131489,0.4839785888626,0.117066469903659,0.130966340620455,5,0.207755040542444,0.0588877714223604,0.116628043758342,0.129730595000968,0.486998549275887,0.303412343611031,0.304049125006998
2000,4,NYJ,TB,2,0.140291783468712,0.366992960796978,0.156342050860657,0.136863806211885,0.199509398661768,2,0.140345281497417,0.366620341425319,0.136873516595571,0.199713249094844,0.156447611386849,0.512744395098529,0.511160379957962
2000,4,PHI,NO,3,0.225686357618521,0.0702247224271556,0.412785089361636,0.139243834715258,0.152059995877429,5,0.225121233162118,0.070182826160193,0.139493445305723,0.152347581526284,0.412854913845682,0.253374198789465,0.256688973690545
2000,4,SEA,SD,5,0.150542083308285,0.0960786922590139,0.320548703571602,0.108853351371694,0.323977169489404,4,0.150227748915192,0.095699372829254,0.108781882419689,0.324622004083463,0.320668991752402,-0.140913440137878,-0.138231900510628
2000,4,SF,DAL,1,0.464328751372052,0.0497155646799256,0.198545817134738,0.199176082195598,0.0882337846176855,1,0.46310100380014,0.0495618220151082,0.199988536787005,0.0881976265864656,0.199151010811282,0.468519002457632,0.464157878669856
2000,4,STL,ATL,3,0.283462771916404,0.0665979425197736,0.356817905754695,0.160172097578539,0.132949282230589,5,0.283215225118763,0.0663284213149504,0.160298312450637,0.132652813759864,0.357505227355785,0.0262368182130058,0.0306265354411025
2000,4,TEN,PIT,5,0.14158283822358,0.205074391139397,0.189565735984568,0.125592690850217,0.338184343802238,4,0.140976756536146,0.207517469900818,0.125273382598077,0.33781448884463,0.188417902120329,0.368095545411432,0.372584696624371
2000,4,WAS,NYG,1,0.460117289539706,0.0486776676684781,0.176951595518132,0.229988989062616,0.0842644582110689,1,0.457266179374202,0.0487347766302224,0.231234879558675,0.0846051157715414,0.178159048665359,0.390108072855964,0.384646543330725
2000,5,ARI,SF,1,0.448348510298088,0.0427432824903321,0.138607162979469,0.299088463257035,0.0712125809750748,1,0.453237147438818,0.0416779950044367,0.299045593365994,0.0696818590053553,0.136357405185396,0.254184627450648,0.254152506975354
2000,5,ATL,PHI,1,0.515499155889315,0.0439575430954383,0.199627429896553,0.160732829684274,0.0801830414344189,1,0.526618752786941,0.0424821120562641,0.157692078283208,0.0777542212474742,0.195452835626112,0.510149206886421,0.513089022663523
2000,5,BAL,CLE,1,0.5212332944397,0.0421199747770904,0.149449762209341,0.215158492589306,0.0720384759845625,1,0.521323080725512,0.0418660442846829,0.216180927916453,0.0716996579977516,0.1489302890756,0.448910278856594,0.448324914895944
2000,5,CHI,GB,4,0.19952737773254,0.0342893690145368,0.0931306567905764,0.618673230392098,0.0543793660702492,3,0.196961329566075,0.0336650985557029,0.623174476233571,0.0537373159829817,0.0924617796616688,0.410018195154185,0.410055817330273
2000,5,DAL,CAR,5,0.110033831852363,0.216755045192346,0.157125986624019,0.0933447401919005,0.422740396139371,4,0.109852268952809,0.213206038233552,0.0931075972586022,0.426580189255015,0.157253906300021,0.499317579205591,0.504213205663588
2000,5,IND,BUF,2,0.0992021711014227,0.469685529390602,0.125413377788272,0.089919951285165,0.215778970434538,2,0.0978762283372602,0.478511359190704,0.0888821231389817,0.211272522230078,0.123457767102976,0.219134446837474,0.239281386619704
2000,5,MIA,CIN,2,0.137906506907979,0.294214098059054,0.173644768383571,0.125269347616875,0.26896527903252,2,0.13749765077782,0.29364610493511,0.124729115456168,0.270550390487912,0.173576738342989,-0.0996955698508089,-0.105469329406941
2000,5,MIN,DET,5,0.10928659622871,0.196261649900401,0.158270113890792,0.0922092237903851,0.443972416189712,4,0.109072082582119,0.192636285989767,0.0919146352695929,0.447942374349729,0.158434621808792,0.511824438361413,0.510813314148488
2000,5,NE,DEN,4,0.172789924526733,0.0342068154234609,0.0883952021629614,0.651197618737262,0.0534104391495824,3,0.17092459626574,0.0336368550238264,0.655247956430884,0.0527122319792188,0.0874783603003305,0.495563401705668,0.496151253763006
2000,5,NYG,TEN,4,0.214230466201351,0.0487178875262047,0.120504314999215,0.541449841228503,0.0750974900447271,3,0.21479026077472,0.0486516133094395,0.540503966683032,0.0751909900925433,0.120863169140265,0.47993469145203,0.479205587935472
2000,5,PIT,JAX,1,0.494008667021112,0.0455230524350173,0.171160292336533,0.209970390982068,0.07933759722527,1,0.490846605395581,0.045558877026714,0.211413779394081,0.0796629003624714,0.172517837821153,0.440164658526326,0.433806011842041
2000,5,SD,STL,4,0.210077868376903,0.0636392627585712,0.135458273169901,0.49817347383759,0.0926511218570336,3,0.21191641962328,0.0642085912518816,0.492975721098495,0.0937586497196165,0.137140618306728,0.58902631320856,0.583627634235016
2000,5,SEA,KC,2,0.0731457836059783,0.610033513578856,0.0918111163943861,0.0665966614018757,0.158412925018904,2,0.0748331551796259,0.599742144193617,0.0680622682740359,0.163252577289498,0.0941098550632232,0.337977185294025,0.329259290280232
2000,5,TB,WAS,3,0.161352037017326,0.0986870934533679,0.328502858313739,0.117082959272958,0.294375051942609,5,0.160032283407187,0.0999240753412602,0.117225871264276,0.302304315596987,0.320513454390289,0.19837534634933,0.167930127854764
2000,6,BAL,JAX,5,0.152872730815402,0.113813509796422,0.274858324209527,0.115542980221586,0.342912454957063,4,0.152558116670305,0.113243174911064,0.115328137905123,0.343632488259149,0.275238082254359,0.0124759936423927,0.0146417699680863
2000,6,CLE,ARI,3,0.160727471964229,0.100916317895342,0.322215205854379,0.116579789840853,0.299561214445198,5,0.160937966260716,0.100276262766076,0.116666922280257,0.297753143897071,0.32436570479588,0.180714469917066,0.184823163189888
2000,6,DEN,SD,3,0.170216874328195,0.0776613764867589,0.425895390642046,0.114548209947443,0.211678148595558,5,0.170555683446747,0.0771576861925386,0.114754371687101,0.209703060793829,0.427829197879785,0.414069056621642,0.417553648451014
2000,6,GB,DET,4,0.200567025757646,0.0522535259565634,0.121059505726355,0.547235252145404,0.0788846904140317,3,0.200648022237139,0.0518260466391541,0.548250065054529,0.0784855480911416,0.120790317978036,0.563154962106286,0.562030661440879
2000,6,IND,NE,5,0.096603683768293,0.124942054195015,0.149668484333443,0.0795091667531787,0.54927661095007,4,0.0963339190681846,0.124179691224236,0.0793285504610393,0.550806099681243,0.149351739565297,0.469441726111893,0.469272646425844
2000,6,NO,CHI,3,0.22740114463718,0.0928686163908254,0.326260865045821,0.163625364811897,0.189844009114277,5,0.227618933952606,0.0918664658582843,0.163146613124162,0.18857299013086,0.328794996934088,0.218763815738567,0.222154421922376
2000,6,NYG,ATL,1,0.33834072040841,0.0599651467743106,0.321394634497427,0.163154774089344,0.117144724230508,1,0.340248530710389,0.0594641022057897,0.163513571836967,0.116294249687691,0.320479545559162,0.181649709493767,0.186269521568298
2000,6,OAK,SF,5,0.121423956483488,0.237404470019386,0.165945210592926,0.106753818846862,0.368472544057338,4,0.121872099787234,0.245850215664521,0.107637640520549,0.359235068714411,0.165404975313285,0.42439717779896,0.401373832283398
2000,6,PIT,NYJ,3,0.190378288281251,0.0627515619318444,0.489923015749287,0.113850767644438,0.14309636639318,5,0.191290747470889,0.0622588307856965,0.114109748611407,0.141632098367517,0.49070857476449,0.377806395449053,0.37511410357533
2000,6,SEA,CAR,4,0.188328032776106,0.0508954324749301,0.113474857704655,0.57217438173146,0.0751272953128488,3,0.189619333887121,0.0510229523232843,0.569400620931454,0.0755796189185198,0.114377473939621,0.615902448445725,0.614251108351008
2000,6,TB,MIN,3,0.243348049431339,0.0866813442963613,0.308359418609144,0.183436323783736,0.178174863879419,5,0.242749519822156,0.0864432339906142,0.183229177512628,0.178419542822655,0.309158525851946,0.117028317435157,0.120525143515841
2000,6,TEN,CIN,5,0.110653279533879,0.110282664736115,0.186357907895727,0.0875245740971123,0.505181573737166,4,0.111163411485042,0.109813320719558,0.0878686686789003,0.503342340264102,0.187812258852397,0.34612145222316,0.342369787634873
2000,6,WAS,PHI,2,0.126878277570544,0.328621304729108,0.159024820490426,0.116928060583108,0.268547536626814,2,0.125906802349594,0.335993000250333,0.116315177777479,0.264457789948891,0.157327229673702,-0.0887733928594715,-0.0613028860573273
2000,7,ATL,STL,1,0.355657596576872,0.0621189773874581,0.283053176682688,0.183079752500563,0.116090496852418,1,0.354283276909113,0.0619523537821636,0.183448329184003,0.116119311711827,0.284196728412894,0.260333674984703,0.252782449608183
2000,7,BAL,WAS,3,0.161064029328244,0.090679936242917,0.352937943831155,0.11448185067989,0.280836239917795,5,0.161176026967288,0.0901869343489837,0.114568053387375,0.279207729596424,0.354861255699929,0.244296503115412,0.248156018518677
2000,7,CAR,NO,3,0.29040851396492,0.0641319971959254,0.354029504656796,0.160915419062798,0.13051456511956,5,0.29024177109343,0.0635391455324128,0.160634613876217,0.12970779555007,0.35587667394787,-0.0127572111282378,-0.0108480162456805
2000,7,CIN,PIT,1,0.431370674076383,0.0434609151389191,0.142212529746701,0.310040292442021,0.0729155885959758,1,0.431771995470225,0.0427429966099831,0.312647115928243,0.0719506370770422,0.140887254914506,0.206916407357142,0.199409781921651
2000,7,CLE,DEN,1,0.397800566846665,0.0464991794335545,0.145471177527164,0.333570568969195,0.0766585072234214,1,0.395055665511236,0.0461894226455128,0.337031041741176,0.0763921211884696,0.145331748913606,0.142445084976841,0.130733715065321
2000,7,DAL,NYG,3,0.18546121910714,0.0717605277139418,0.44325603222194,0.120637173265796,0.178885047691182,5,0.185181798654037,0.0713925449098709,0.120621966100126,0.178285225560991,0.444518464774976,0.38723150812959,0.387492733939509
2000,7,IND,SEA,1,0.440646440829382,0.0487460877313885,0.254576819747274,0.16347792084641,0.0925527308455464,1,0.442662974456363,0.0484019234958054,0.163973021486465,0.0919720394540561,0.25299004110731,0.38222296198976,0.384072270767748
2000,7,JAX,TEN,4,0.18625934696448,0.0348678491991547,0.0910403213479158,0.633466566000984,0.0543659164874655,3,0.185272520418099,0.0345066491419483,0.635858094877098,0.053915521751656,0.0904472138111979,0.460895890060877,0.461190967056839
2000,7,MIN,CHI,5,0.171220306569419,0.12074530054825,0.279291648039255,0.132714977112505,0.296027767730571,4,0.170996143624022,0.120053307754796,0.132479445162168,0.296333425298838,0.280137678160176,-0.0714374012318381,-0.0707064862170617
2000,7,NYJ,NE,4,0.242997302243797,0.037240884744937,0.104289277598393,0.556070754714705,0.059401780698168,3,0.240466693921807,0.0365564404288411,0.561564551382889,0.058472426820663,0.102939887445799,0.318525968673059,0.319761719276047
2000,7,OAK,KC,2,0.0974358824674406,0.527312730885924,0.114740411430262,0.0925014587511624,0.168009516465211,2,0.0968468995293587,0.529640215505491,0.0918955750503262,0.167477875443962,0.114139434470863,0.518526485979405,0.519582021546985
2000,7,PHI,ARI,4,0.220625794256737,0.03544098050856,0.0970925715432522,0.590778348086902,0.0560623056045486,3,0.215700965049484,0.0344461566127339,0.60015698222734,0.0546910221368505,0.0950048739735922,0.368211193333318,0.371742727881411
2000,7,SD,BUF,2,0.108669527753895,0.407549488899679,0.137681124644912,0.099464052747545,0.246635805953969,2,0.107757258154677,0.417382447233114,0.0989688663330456,0.240018526668129,0.135872901611035,0.050498238853085,0.0863384982990865
2000,7,SF,GB,1,0.321816748685998,0.0620104053819766,0.317603749034153,0.175542200082638,0.123026896815235,1,0.320206183313607,0.0618573856954334,0.175661156626306,0.123129915524433,0.31914535884022,0.137260716428156,0.131222995983135
2000,8,ARI,DAL,4,0.21909680706068,0.0655460552694155,0.140994988740751,0.478538765613075,0.0958233833160794,3,0.220242896731127,0.0657605190022144,0.475571797091557,0.0964136027875165,0.142011184387586,0.536717498636133,0.533237642635723
2000,8,BUF,MIN,2,0.0817224070086736,0.58622415468847,0.0990736349532985,0.0763622260980027,0.156617577251555,2,0.081208127251632,0.588481204837331,0.0758744220351282,0.155942925844394,0.0984933200315148,0.421634564716257,0.423439696570336
2000,8,CHI,PHI,1,0.540890942459413,0.0406149504102445,0.151220392150752,0.196702806413505,0.0705709085660848,1,0.551202012154295,0.0393223196726214,0.193030931806164,0.0685597379309821,0.147884998435938,0.473372290956009,0.476219050619312
2000,8,CLE,PIT,4,0.358096718788463,0.0467631522101212,0.138456196837716,0.381049606956541,0.0756343252071589,3,0.356686817248996,0.0461973041535028,0.384806192417974,0.0748924743485404,0.137417211830986,-0.0123583385581801,-0.0055756045820978
2000,8,DEN,CIN,5,0.105046311386146,0.171288760243778,0.155433865621446,0.0874934789931777,0.480737583755452,4,0.104327321055127,0.170293629740252,0.0869559652978096,0.483957308172745,0.154465775734067,0.515840476846736,0.51752582805438
2000,8,DET,TB,5,0.112499500677663,0.288778244614095,0.153969224903588,0.0975990962698896,0.347153933534763,4,0.112631681448827,0.284022163752714,0.0976098047846627,0.351211411003603,0.154524939010192,0.334976081147312,0.343627988497401
2000,8,MIA,NYJ,2,0.143257449420147,0.354672001021837,0.159690300213869,0.139754795792865,0.202625453551282,2,0.143060307785485,0.355163226934667,0.139470004605053,0.202720676569783,0.159585784105012,0.47165281402809,0.471378361596272
2000,8,NE,IND,2,0.0956430785498456,0.538639767872728,0.11234191602344,0.0906150561099986,0.162760181443987,2,0.0946107939251918,0.542746144310408,0.0895581249965819,0.161794605389541,0.111290331378277,0.566418344862203,0.565552428515638
2000,8,NO,ATL,5,0.111879160263849,0.246390408490832,0.155264556266164,0.0968001691476886,0.389665705831467,4,0.111810932382301,0.24256818849397,0.096657634516182,0.393464026062077,0.15549921854547,0.438509173560453,0.444639730802137
2000,8,SEA,OAK,4,0.300803611187269,0.0492780402961416,0.138312154127191,0.432846302696389,0.07875989169301,3,0.30078025660525,0.0489558482471541,0.433803674505952,0.0784229247753829,0.138037295866261,0.190426724188516,0.190288091282128
2000,8,SF,CAR,4,0.325159536555212,0.0420497733709964,0.123004380207267,0.442013631692004,0.0677726781745204,3,0.321531458499269,0.0411677162294491,0.449662024455223,0.0665380776857138,0.121100723130346,0.115797083479855,0.125176529840623
2000,8,STL,KC,4,0.228396289606845,0.082156824417713,0.162831812862661,0.409221043613701,0.11739402949908,3,0.228869144128636,0.0818147022644978,0.408856814023796,0.117346726560757,0.163112613022314,0.491889109886225,0.49029158531761
2000,8,TEN,BAL,5,0.14106809750319,0.127433528105984,0.233475896742781,0.110997460502086,0.38702501714596,4,0.141159758140294,0.1265674079954,0.110962176338637,0.386790695501459,0.23451996202421,0.203592304528309,0.201359896420214
2000,8,WAS,JAX,1,0.48447190896239,0.0457855583623285,0.228338999506564,0.156055042713141,0.0853484904555766,1,0.49254194727881,0.0442898899935811,0.152842493307947,0.0830866218169031,0.227239047602759,0.453653488291459,0.44966351600332
2000,9,CAR,ATL,2,0.084966444937714,0.577797436433085,0.101805473685127,0.079732577244429,0.155698067699646,2,0.0840722567069934,0.581427867099293,0.0788397656575068,0.154798359786172,0.100861750750035,0.479887230031967,0.479080055013467
2000,9,CIN,CLE,1,0.377208016091957,0.0550221801516853,0.304072320941683,0.157656359978112,0.106041122836563,1,0.379063322100703,0.0542032656722374,0.156812382404427,0.104823534909185,0.305097494913447,0.273869130479414,0.273716471583632
2000,9,DET,IND,4,0.140365610210667,0.0276260392414832,0.0703879464711079,0.718885016972652,0.0427353871040893,3,0.139384200669084,0.0272868762311742,0.721193251160608,0.0423107306328758,0.0698249413062581,0.520335532661878,0.520125859617355
2000,9,GB,MIA,5,0.129844098030608,0.282653492772278,0.170517744080635,0.115445165063606,0.301539500052874,4,0.129542261530109,0.280246612113461,0.11498925769335,0.304549787070224,0.170672081592856,0.231200409194901,0.240500567837067
2000,9,JAX,DAL,5,0.156229424447421,0.120554664373896,0.261302015657138,0.122010619316432,0.339903276205112,4,0.155652586896122,0.12134227865219,0.122095827907428,0.342116103554133,0.258793202990126,0.0501195422897256,0.0643767872020423
2000,9,KC,SEA,3,0.202789053931045,0.0542717740702502,0.50867055116427,0.113452899844607,0.120815720989828,5,0.198725944308398,0.0547180521733338,0.113550894731398,0.123148222240676,0.509856886546193,0.263732462547693,0.276934224860972
2000,9,MIN,TB,4,0.189911908127412,0.0514713188611055,0.11505546278425,0.567394137467029,0.0761671727602038,3,0.192560024176987,0.0521048728280554,0.560901164073749,0.0773837084336743,0.117050230487534,0.615436617739263,0.610755672433248
2000,9,NO,ARI,5,0.114147162392704,0.210697987405574,0.162622273530047,0.0974655329088507,0.415067043762824,4,0.114027342078337,0.210667481658454,0.0974343980359055,0.415427501021491,0.162443277205813,0.490344463231829,0.490447223263925
2000,9,NYJ,BUF,3,0.210921128491081,0.0907356791953185,0.337042607421594,0.153396504701299,0.207904080190708,5,0.210420493551056,0.0904706299551912,0.153224370427567,0.208201157966942,0.337683348099244,0.274941680480711,0.276929470435126
2000,9,OAK,SD,3,0.209294022004057,0.0976933685005211,0.315503059114108,0.157914507839731,0.219595042541583,5,0.208614136778919,0.0975749092475852,0.157808011654246,0.220494204444591,0.315508737874659,0.262513951890734,0.264322202809754
2000,9,PHI,NYG,4,0.338021179506706,0.0426885507000262,0.125995361768801,0.424289860742673,0.0690050472817941,3,0.334682276081724,0.0415969265939629,0.432631730137462,0.0674606889679696,0.123628378218882,0.0734669206093631,0.0846644712067654
