Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,L2 silhouette,H1 silhouette
2008,5,ATL,GB,4,0.214620411955201,0.0875320171777113,0.234930392873377,0.462917177993711,3,0.214865951062351,0.087021646767072,0.464479804215317,0.23363259795526,0.444044417569534,0.444822592266297
2008,5,BUF,ARI,1,0.652338781476809,0.0538645827638633,0.0953899026715818,0.198406733087746,1,0.65313249342732,0.0535935256821435,0.198182294875256,0.0950916860152811,0.554042154022872,0.554444981509604
2008,5,CHI,DET,1,0.577056722944425,0.0565295281276241,0.104333141114131,0.26208060781382,1,0.57906016475859,0.0562492685379165,0.260801737888373,0.10388882881512,0.404011837267094,0.408040792752464
2008,5,CIN,DAL,1,0.347738204356878,0.106073004328108,0.207652125586217,0.338536665728797,1,0.347457567695901,0.105564119688298,0.339428605841972,0.207549706773829,0.0653810775561677,0.0638157973871899
2008,5,IND,HOU,2,0.165298182201377,0.438315887267446,0.221272770554689,0.175113159976489,2,0.164539755065531,0.439791756839774,0.174570725966091,0.221097762128604,0.520717263462472,0.521884248484449
2008,5,KC,CAR,1,0.654411850037214,0.0589790769122294,0.098349721045065,0.188259352005492,1,0.653803358711071,0.0589449713068713,0.188772343906929,0.0984793260751283,0.632540248541312,0.631367524805046
2008,5,MIN,NO,3,0.166982829717604,0.314714701130938,0.321446417322201,0.196856051829258,4,0.166342701276702,0.317196758260948,0.195992571220477,0.320467969241874,0.201967402563155,0.194540498071037
2008,5,NE,SF,3,0.155001970235972,0.224199640088245,0.415537035082928,0.205261354592855,4,0.15432708210427,0.221136648496852,0.205244168134525,0.419292101264354,0.416462005001643,0.418124998390481
2008,5,PIT,JAX,2,0.13168784143327,0.379377605427331,0.325175979307624,0.163758573831776,2,0.131692585598481,0.376523210625286,0.164057959727716,0.327726244048516,-0.163155946561843,-0.170004645159253
2008,5,SD,MIA,4,0.224165731480553,0.0543078144049151,0.120682687994314,0.600843766120218,3,0.227678743299045,0.0546511179681178,0.596399281990429,0.121270856742408,0.385266281437901,0.378865203303468
2008,5,SEA,NYG,1,0.490731916713816,0.103094192464918,0.157873110048656,0.248300780772609,1,0.491214423238337,0.102645807489307,0.24845335023553,0.157686419036826,0.554959320842163,0.554150562920196
2008,5,TB,DEN,3,0.162110819921926,0.111806470389697,0.425913389220237,0.300169320468139,4,0.164216583797011,0.111969515755304,0.305434464106395,0.418379436341289,0.0275721614888455,0.00551822555692964
2008,5,TEN,BAL,2,0.13279384110946,0.526087357955418,0.195992874803127,0.145125926131995,2,0.131983183052679,0.528072260797302,0.14442743464397,0.195517121506049,0.583104092434204,0.583531570958558
2008,5,WAS,PHI,2,0.12605415191694,0.499251768666626,0.228349747084365,0.146344332332069,2,0.125500055976774,0.499274489607574,0.14606653989962,0.229158914516032,0.304624719661667,0.299243931224738
2008,6,BAL,IND,1,0.471105295658664,0.109712942891832,0.16575553680714,0.253426224642364,1,0.471295273646106,0.109316528829749,0.253690026002089,0.165698171522055,0.528891767695687,0.52770496982749
2008,6,CAR,TB,1,0.543513161848959,0.0856006298118788,0.137456105614238,0.233430102724925,1,0.544018281171948,0.085216679224226,0.233527963653995,0.137237075949831,0.595580312503226,0.594689397532687
2008,6,CHI,ATL,4,0.227378492944544,0.0692678982535825,0.161499416664819,0.541854192137054,3,0.227163541878515,0.0683329793135925,0.545092939033687,0.159410539774205,0.432165739645246,0.429563117459568
2008,6,CIN,NYJ,4,0.184618817788559,0.0721187453130375,0.189628996673323,0.55363344022508,3,0.185514928842328,0.0717774753414013,0.554918120334474,0.187789475481796,0.544675717894914,0.543212102743046
2008,6,DAL,ARI,3,0.154057220837547,0.15946483294162,0.473680519837864,0.212797426382969,4,0.154548051282938,0.163529197131099,0.2115241240613,0.470398627524663,0.363993760373289,0.370355188451203
2008,6,DET,MIN,2,0.121708043554725,0.463452073059312,0.26756303112216,0.147276852263803,2,0.122109242009465,0.459422902634658,0.148020460287289,0.270447395068589,0.069115655645385,0.0598223884477493
2008,6,GB,SEA,3,0.126011906713579,0.137481885036241,0.550308287456774,0.186197920793407,4,0.12592900095845,0.135779495093981,0.186950523952414,0.551340979995156,0.433167439551082,0.42936007648257
2008,6,JAX,DEN,3,0.166051799412992,0.138933870517096,0.437736118971048,0.257278211098863,4,0.165992215513477,0.137952486293715,0.258254286539811,0.437801011652998,0.221584308290176,0.217059780396706
2008,6,MIA,HOU,2,0.116774009398614,0.464087671173416,0.275572658398514,0.143565661029456,2,0.114036298156782,0.482855956125643,0.139465214142918,0.263642531574657,0.0256646670069531,0.069575201827303
2008,6,NE,SD,1,0.755773177472587,0.0342543029563341,0.0621358454034825,0.147836674167596,1,0.757142815593921,0.034018197367904,0.14704128579612,0.0617977012420542,0.540416549785222,0.542039997187095
2008,6,NYG,CLE,4,0.176154801212998,0.0581835820270813,0.142341745142703,0.623319871617218,3,0.176229698959661,0.0576073979232061,0.625487549618213,0.140675353498919,0.525843869359981,0.523840957608234
2008,6,OAK,NO,4,0.22902517985599,0.0993051861110308,0.24408562765366,0.427584006379319,3,0.229027115357851,0.0985273718234244,0.430157090076549,0.242288422742175,0.41927775856307,0.421422437792838
2008,6,PHI,SF,2,0.112148024514303,0.564583478449744,0.195931855897968,0.127336641137985,2,0.111492776404241,0.565913960785316,0.126782772630855,0.195810490179588,0.360616478198379,0.359831808550219
2008,6,STL,WAS,3,0.136164965953893,0.253029406964124,0.431224174024657,0.179581453057327,4,0.136098095531819,0.253821858054346,0.179414784086255,0.43066526232758,0.453888295898769,0.452165469316796
2008,7,BAL,MIA,4,0.192714852005265,0.0804146706996677,0.213928238211547,0.512942239083521,3,0.193172367494576,0.079795812591348,0.515938503477359,0.211093316436717,0.52126914929056,0.527601081375406
2008,7,CLE,WAS,4,0.176327555069357,0.103702817421499,0.358366963851579,0.361602663657564,4,0.174402193250936,0.102842816607448,0.358163259135573,0.364591731006044,0.195787332228855,-0.186308272897899
2008,7,DAL,STL,1,0.574814411789667,0.0769353183974809,0.125768871137581,0.222481398675271,1,0.573622170557116,0.0769515730397916,0.22329362302422,0.126132633378873,0.604784394855616,0.602259472210547
2008,7,DEN,NE,1,0.674844589030424,0.0542285935581794,0.0914377132612953,0.179489104150101,1,0.674689271879524,0.0541214345677336,0.179738272188479,0.0914510213642634,0.627410003770673,0.626949758260476
2008,7,DET,HOU,1,0.526814133219349,0.0894844286725254,0.143668615009068,0.240032823099057,1,0.52764813474423,0.0889932808138,0.240036835590452,0.143321748851518,0.572835862963159,0.572353808232305
2008,7,IND,GB,4,0.342170943598945,0.0670676165721044,0.13726331458183,0.45349812524712,3,0.344462787345712,0.0668539675121805,0.451891192894206,0.136792052247901,0.137224580931249,0.129878272891848
2008,7,MIN,CHI,4,0.164455141930542,0.0583226004706206,0.151336053171387,0.625886204427451,3,0.162826975946167,0.0572611694818572,0.631193934260123,0.148717920311854,0.544599718020391,0.543795972589758
2008,7,NO,CAR,4,0.250567985072899,0.0717592183658965,0.161353857213408,0.516318939347796,3,0.250976622463734,0.0712504238755394,0.517589291454839,0.160183662205887,0.367580636272496,0.366048208639572
2008,7,NYJ,OAK,3,0.130115702708491,0.137442651734139,0.542219558387459,0.190222087169911,4,0.129883843869178,0.137791366194469,0.189358496622553,0.5429662933138,0.409503850602455,0.412080534543267
2008,7,PIT,CIN,4,0.213211896502111,0.0740867181660427,0.185377243451962,0.527324141879884,3,0.21419305668549,0.0736782588193701,0.528384541523315,0.183744142971825,0.460038056970477,0.457890513495146
2008,7,SD,BUF,3,0.160725375903861,0.105974113802938,0.429324264312512,0.303976245980688,4,0.162519751395934,0.106013344642566,0.308812772156744,0.422654131804756,0.00138452286154366,-0.0178093203142242
2008,7,SEA,TB,1,0.629294015055316,0.0641546192203664,0.106968993995755,0.199582371728563,1,0.629569765738677,0.0639196669662383,0.199688895030373,0.106821672264712,0.629204046804151,0.628349203165141
2008,7,SF,NYG,1,0.488304822230509,0.0605061866138633,0.117650165685995,0.333538825469633,1,0.490821109241989,0.0602415664173447,0.331742673381297,0.117194650959369,0.234001800225252,0.241062252606075
2008,7,TEN,KC,1,0.661980215504952,0.0477704575230372,0.0860623949811675,0.204186931990843,1,0.659634967390503,0.0481384144073978,0.205462122777456,0.0867644954246427,0.503238217856858,0.504159046124011
2008,8,ARI,CAR,2,0.081489285315673,0.676710814737169,0.147550550090641,0.0942493498565171,2,0.081253192242144,0.676881928584097,0.094103349683455,0.147761529490304,0.466276292060626,0.463994717958808
2008,8,ATL,PHI,4,0.188950091441917,0.0893774177433367,0.260975648416461,0.460696842398285,3,0.189297485119669,0.088724636357951,0.464286677844941,0.257691200677439,0.432312188411383,0.440468251850996
2008,8,BUF,MIA,3,0.138537873327377,0.245728066194202,0.43508435950644,0.180649700971982,4,0.138060765002195,0.242133450356587,0.180508894762757,0.439296889878461,0.4641469257567,0.471499420994761
2008,8,CIN,HOU,1,0.748073964594432,0.0374293757326105,0.066637971271672,0.147858688401285,1,0.746688111203195,0.0375755509443851,0.148747132160524,0.066989205691896,0.573664384528662,0.574130128725095
2008,8,CLE,JAX,3,0.124887921335052,0.150806498803759,0.545014458269626,0.179291121591563,4,0.124314854451186,0.148558186907999,0.178997509149811,0.548129449491003,0.470257706666127,0.468119299977179
2008,8,IND,TEN,3,0.132522849843862,0.323334654940922,0.374872902978357,0.16926959223686,4,0.132600396662224,0.31825148752733,0.169815959151105,0.379332156659342,0.312392370898986,0.324455793755991
2008,8,KC,NYJ,3,0.1410297196674,0.302914561165712,0.378321853373074,0.177733865793814,4,0.140842106922409,0.303538868086157,0.177492751024598,0.378126273966835,0.342074708889153,0.339575980125927
2008,8,NYG,PIT,2,0.0686253651955473,0.735901778854522,0.117438612541008,0.0780342434089223,2,0.0675626942816712,0.739235601201076,0.0769563723474259,0.116245332169827,0.537804219657674,0.535443948580324
2008,8,OAK,BAL,1,0.700886467513108,0.0491633039741907,0.0836583708703419,0.16629185764236,1,0.70077399272338,0.0490607038959504,0.16650623492754,0.0836590684531296,0.633534171760968,0.633293979590794
2008,8,SD,NO,4,0.279428205414096,0.0550650083001657,0.117643681885111,0.547863104400627,3,0.281529923785193,0.0547428795172316,0.546648549125003,0.117078647572573,0.265250732059393,0.25623943482226
2008,8,SEA,SF,1,0.570156775808192,0.0529243525425394,0.100192289012801,0.276726582636467,1,0.57426923066047,0.0523800004291299,0.274072743009119,0.0992780259012814,0.3584721342538,0.364876185999722
2008,8,STL,NE,3,0.132618542319146,0.218085477027586,0.470475723417986,0.178820257235283,4,0.13195175020368,0.215111866539765,0.178275619003412,0.474660764253144,0.511305951411905,0.512069361483121
2008,8,TB,DAL,3,0.123191383167096,0.164478519704363,0.536765786805781,0.175564310322761,4,0.122923430767173,0.165587745890085,0.174783676110277,0.536705147232464,0.495210623086975,0.497400730518575
2008,8,WAS,DET,3,0.13879468547651,0.325467149380313,0.360280362198149,0.175457802945028,4,0.138638235110882,0.321868517414002,0.175727585637698,0.363765661837417,0.275722197847454,0.286447540355091
2008,9,ARI,STL,4,0.243345800186049,0.127725860890873,0.284825604895487,0.344102734027592,3,0.243069591010982,0.127164493222226,0.344959533924422,0.28480638184237,0.218942152248039,0.220773678998507
2008,9,ATL,OAK,1,0.490698771812321,0.102883165060066,0.15783651749859,0.248581545629022,1,0.491215542717686,0.102426850506179,0.248722029676165,0.15763557709997,0.551444499561339,0.550720387291968
2008,9,BAL,CLE,2,0.0872719117450449,0.665159235479665,0.148841999343563,0.0987268534317277,2,0.0865161371144077,0.667277303207259,0.0980041663418121,0.148202393336521,0.485162319893566,0.484333824589326
2008,9,DAL,NYG,1,0.739756755031286,0.0414548997904929,0.0716278301482856,0.147160515029935,1,0.739264292444878,0.0414342248095784,0.147560359087747,0.0717411236577963,0.627816656022039,0.627512331188411
2008,9,DET,CHI,2,0.0923333135056989,0.650902437249809,0.153114493680929,0.103649755563563,2,0.0917012254401306,0.652745931635199,0.103042094788233,0.152510748136437,0.512524494969921,0.513182368481997
2008,9,GB,TEN,3,0.16202721862257,0.132201470965428,0.458562951049117,0.247208359362885,4,0.161781971081906,0.13127002632791,0.247387183305272,0.459560819284912,0.247285349397765,0.245245083524974
2008,9,HOU,MIN,4,0.279819922372023,0.0588125599961757,0.127301474244276,0.534066043387525,3,0.281799365437314,0.0586316464739911,0.532594344601615,0.126974643487081,0.270944390359352,0.26384816993573
2008,9,JAX,CIN,1,0.728924625984075,0.0409746108496699,0.0726153971390775,0.157485366027178,1,0.726997173013857,0.0411722368884923,0.158733946654429,0.0730966434432212,0.575558855122764,0.575027291603802
2008,9,MIA,DEN,4,0.222569434914582,0.0829567683101013,0.207346771180359,0.487127025594958,3,0.22278893869101,0.0822845168768739,0.489253397184243,0.205673147247873,0.448527356955489,0.447227841335103
2008,9,NE,IND,3,0.137511929486495,0.199486288498463,0.475588683585538,0.187413098429503,4,0.137226991010241,0.196086214784083,0.187658601625566,0.47902819258011,0.48463877028894,0.482724627162233
2008,9,NYJ,BUF,4,0.191914654385487,0.0994196166630436,0.299475633021647,0.409190095929822,3,0.191930610880998,0.0989490453326679,0.410194048395054,0.29892629539128,0.329685404392138,0.332160994751452
2008,9,PHI,SEA,3,0.188509484669276,0.203027332675919,0.366270855772661,0.242192326882144,4,0.187862352405484,0.20192846832883,0.242136787015702,0.368072392249984,0.255414949995784,0.257194590674877
2008,9,PIT,WAS,3,0.168912792263174,0.15670572711695,0.428462252674447,0.245919227945429,4,0.168614368221591,0.154995710180846,0.246868236434597,0.429521685162966,0.271235844924633,0.267439001893903
2008,9,TB,KC,2,0.182257712407079,0.393816082210022,0.232702006625337,0.191224198757562,2,0.181724635541748,0.394643192827007,0.190909497611687,0.232722674019558,0.461161989975557,0.461621361843599
2008,10,BAL,HOU,4,0.291710629775051,0.0602249526974781,0.126873397847874,0.521191019679597,3,0.295509571147596,0.0603066679266413,0.517244614175118,0.126939146750646,0.272455453921259,0.262229171875169
2008,10,BUF,NE,1,0.52701482297065,0.0611145346743339,0.116672146806405,0.295198495548611,1,0.528495997634858,0.0608954672977356,0.294288734178398,0.116319800889008,0.32769233208522,0.331586340386688
2008,10,CAR,OAK,4,0.339883094087721,0.0675475898958881,0.140205390502458,0.452363925513933,3,0.342259710419478,0.0671787243322584,0.451042254211019,0.139519311037244,0.144868803935706,0.135770976584209
2008,10,DEN,CLE,2,0.151880885319415,0.471228271083346,0.213214344317849,0.16367649927939,2,0.151065745301666,0.472974751825392,0.163046220344261,0.212913282528681,0.560022631113694,0.560692326364755
2008,10,GB,MIN,2,0.174302622530882,0.339148804327635,0.290166267715142,0.196382305426341,2,0.173291942785719,0.340404255547698,0.195619202701083,0.2906845989655,-0.0627337843680116,-0.0613170415958146
2008,10,IND,PIT,2,0.0800167272620912,0.694423312531954,0.13479127161873,0.0907686885872248,2,0.0792237900718455,0.696665113970106,0.090012606365379,0.134098489592669,0.552261458861295,0.550277315439516
2008,10,JAX,DET,1,0.395196964319764,0.0702842179705437,0.139411415729699,0.395107401979994,1,0.397052016171327,0.0699117593886329,0.394261450350888,0.138774774089152,0.0383359093803276,0.0443512932849584
2008,10,KC,SD,2,0.117827872656832,0.465430256436394,0.272056556074338,0.144685314832436,2,0.118063418903598,0.462718398924436,0.145167974108984,0.274050208062981,0.0598375964340061,0.0526359984067005
2008,10,NO,ATL,1,0.730659911570325,0.0400229346539958,0.0711027916438321,0.158214362131847,1,0.729906099044189,0.0400782002894229,0.15871647203668,0.071299228629708,0.568664249881211,0.569467945470379
2008,10,NYG,PHI,3,0.117115114311039,0.104793967019783,0.594827609799871,0.183263308869307,4,0.117454584245146,0.104424789052781,0.184232363310922,0.593888263391151,0.351337732116898,0.348191667117512
2008,10,SEA,MIA,4,0.210399607020149,0.118872453816942,0.332487519189852,0.338240419973056,3,0.209766274203908,0.118996797042149,0.336279888864678,0.334957039889264,0.136816607162334,0.128264364885864
2008,10,SF,ARI,2,0.0989262724767529,0.574089686608569,0.208137152796825,0.118846888117853,2,0.094461017424171,0.594217559956295,0.11327592445154,0.198045498167994,0.258010169556041,0.277416592978254
2008,10,STL,NYJ,1,0.43298037422636,0.124684739830418,0.181545617241892,0.26078926870133,1,0.432974417556965,0.124302545834609,0.261111376474093,0.181611660134333,0.469817607361204,0.468398900305747
2008,10,TEN,CHI,3,0.150828069411457,0.176320181336327,0.460784706211643,0.212067043040572,4,0.150329447773489,0.174283603388624,0.212175427194257,0.463211521643629,0.397640058261922,0.396805823265116
2008,11,ARI,SEA,4,0.310323491933693,0.0593392394784895,0.124651373603316,0.505685894984502,3,0.31362463312681,0.0593460810125485,0.502399169545976,0.124630116314665,0.208395717624097,0.199008343074686
2008,11,BAL,NYG,1,0.547179085742482,0.0843701237281837,0.13615082997554,0.232299960553794,1,0.547525291743451,0.0840221241673986,0.232464071085795,0.135988513003355,0.595162514667243,0.594109451787405
2008,11,CHI,GB,1,0.454808832598509,0.0627322879912238,0.121476827058976,0.360982052351291,1,0.457180709845443,0.0626912253795133,0.358776776773923,0.12135128800112,0.16467945872407,0.173264185177593
2008,11,CLE,BUF,3,0.170376212220273,0.11884504038656,0.428594363396315,0.282184383996852,4,0.169443627555465,0.118997644006674,0.278973867519048,0.432584860918812,0.102845949021516,0.114308361702983
2008,11,DAL,WAS,2,0.0978133931208372,0.626701067687179,0.164407051675,0.111078487516983,2,0.0966822990237939,0.629566459923311,0.110059748572285,0.163691492480611,0.524533200643993,0.520688807598502
2008,11,DEN,ATL,2,0.119418776075617,0.45220399405883,0.281762423935789,0.146614805929764,2,0.120045780008371,0.447075186587253,0.147646598203698,0.285232435200677,0.00370672599450223,-0.00783429780928324
2008,11,DET,CAR,3,0.149831724949342,0.124150980056779,0.484123500442551,0.241893794551327,4,0.149855560265547,0.123821123135105,0.242050984393709,0.484272332205639,0.249046955964974,0.247553831929195
2008,11,HOU,IND,3,0.108851026378306,0.111833251306401,0.610775835602105,0.168539886713188,4,0.109880796803327,0.111872134237737,0.170640208415299,0.607606860543636,0.437039458988464,0.431720044079184
2008,11,MIN,TB,3,0.131535618172376,0.325097023843559,0.374242951367963,0.169124406616102,4,0.131886290707306,0.319013132341355,0.170055572452139,0.379045004499201,0.312340834441826,0.325735139348677
2008,11,NO,KC,3,0.146724666835033,0.132041946650093,0.491488132730029,0.229745253784845,4,0.147115309479023,0.131145681648094,0.231439389885022,0.490299618987862,0.306684177703728,0.300139007436055
2008,11,NYJ,NE,4,0.213167553880775,0.116569466981473,0.328210513588797,0.342052465548955,3,0.212772150544235,0.117954358827237,0.336414153390302,0.332859337238226,0.146389827925846,0.125537101574461
2008,11,OAK,MIA,4,0.228113919289459,0.0994459939762624,0.266509634838327,0.405930451895951,3,0.228087133111859,0.0993992520971659,0.405409175221046,0.267104439569928,0.344135770293361,0.342246699764136
2008,11,SD,PIT,2,0.118388298828593,0.459005757433902,0.276917166351361,0.145688777386143,2,0.119251423791173,0.45236122429614,0.147069650776823,0.281317701135864,0.0293075123812395,0.0142204864664457
2008,11,STL,SF,1,0.588258570006695,0.074401344323369,0.121016685442672,0.216323400227263,1,0.588555026127583,0.0741241978811432,0.216448436530928,0.120872339460345,0.61800216196806,0.617012020194739
2008,11,TEN,JAX,2,0.111590377815397,0.510130625459212,0.243303536206287,0.134975460519104,2,0.112627666191869,0.503193934400034,0.136547011460026,0.247631387948071,0.16382637004065,0.150245313640169
2008,12,BUF,KC,4,0.274018081090693,0.0933816942888343,0.206819939100046,0.425780285520427,3,0.274035440063063,0.0929371335984014,0.426827588222467,0.206199838116069,0.281839681086502,0.282255918567811
2008,12,CAR,ATL,1,0.418204808582238,0.079383627432772,0.156693154259483,0.345718409725507,1,0.419011791751455,0.0789356601185175,0.345910118068018,0.15614243006201,0.171362362830562,0.17340426149155
2008,12,CHI,STL,1,0.647844137769108,0.0607309471310146,0.100868864184512,0.190556050915366,1,0.647645158550005,0.0606160218485646,0.19084510484555,0.10089371475588,0.639777875555609,0.639114641326273
2008,12,CIN,PIT,4,0.190026512749287,0.095227879152508,0.278818934724769,0.435926673373436,3,0.190924597468109,0.0946606503695556,0.439822061685075,0.274592690477261,0.396559208056603,0.407370314561766
2008,12,GB,NO,4,0.312371799544705,0.0567948017979589,0.120316849394516,0.51051654926282,3,0.315114073166401,0.0567223633541037,0.507960284097845,0.12020327938165,0.18195928995591,0.173525521700268
2008,12,HOU,CLE,4,0.19675566321856,0.0666458926179783,0.162997588997859,0.573600855165603,3,0.197742778664813,0.0662717941471704,0.574360194375903,0.161625232812113,0.505331170049235,0.5025505347911
2008,12,IND,SD,3,0.129479180471449,0.24151485902904,0.455983232054347,0.173022728445164,4,0.12926656028075,0.239729747766985,0.172987015751277,0.458016676200988,0.492002708110732,0.495388025115864
2008,12,MIN,JAX,4,0.230978180864779,0.0562043720933205,0.127170394227192,0.585647052814708,3,0.232097960971455,0.0559221737498106,0.585394214791724,0.12658565048701,0.355453224195365,0.35036927804325
2008,12,NE,MIA,3,0.12757755815259,0.215761568543007,0.483660643654133,0.173000229650271,4,0.127132648785807,0.213046118101809,0.172756897589361,0.487064335523023,0.526511881866995,0.526997917036321
2008,12,NYG,ARI,3,0.163781824396387,0.127314852190314,0.441418343884793,0.267484979528506,4,0.164184551871561,0.126561558185405,0.269496153985416,0.439757735957618,0.172471048146703,0.163993478386105
2008,12,NYJ,TEN,1,0.463817166857559,0.0606221100751658,0.118574972914545,0.35698575015273,1,0.46663011852452,0.0605715249880759,0.354377439605248,0.118420916882156,0.175973429115755,0.185359169033396
2008,12,OAK,DEN,3,0.156041419834927,0.11969710869394,0.461167942364645,0.263093529106488,4,0.156732649507593,0.119309179652978,0.265284562974977,0.458673607864453,0.175300769158504,0.166606847094434
2008,12,PHI,BAL,4,0.191369905358117,0.0812521657366363,0.219055072787105,0.508322856118142,3,0.192081611793726,0.0806979807726529,0.5109489976897,0.216271409743921,0.518328759275359,0.524445869330515
2008,12,SF,DAL,1,0.471062654257748,0.0673771550426986,0.12883744879389,0.332722741905664,1,0.472391520816071,0.0670849227917427,0.33203880193765,0.128484754454537,0.238439243369372,0.241826716531817
2008,12,TB,DET,3,0.193263594706475,0.226086240831552,0.343681836193926,0.236968328268046,4,0.192481331221034,0.224871547907826,0.236903873796434,0.345743247074705,0.249839455470499,0.252670334307642
2008,12,WAS,SEA,3,0.131663035380577,0.302815044073318,0.394141926400856,0.171379994145249,4,0.131633615032818,0.299060723077161,0.17169628452292,0.3976093773671,0.365089533115975,0.373640819470096
2008,13,ARI,PHI,1,0.564383336202562,0.08089041703891,0.129987248482174,0.224738998276354,1,0.564953469605436,0.0805254453893798,0.224776723552175,0.129744361453009,0.617038061688621,0.616101494014815
2008,13,ATL,SD,4,0.176835249226659,0.0984308463050278,0.35125572105059,0.373478183417724,3,0.177621632012416,0.0980327950553504,0.376800731314452,0.347544841617781,0.221641679004345,0.231854534467182
2008,13,BAL,CIN,1,0.494019621421401,0.0605492556273086,0.11563608913182,0.329795033819471,1,0.49701435391192,0.0603104493136106,0.327480203232729,0.115194993541741,0.24932751955398,0.257663880907529
2008,13,CAR,GB,2,0.154362906597722,0.375494663436659,0.290560988781943,0.179581441183676,2,0.15354662979813,0.383684643812432,0.177750084795738,0.2850186415937,-0.0371838494848762,-0.00360019372824057
2008,13,CHI,MIN,3,0.17703321348841,0.141116468281463,0.412881136078709,0.268969182151418,4,0.176896903547944,0.140526545802843,0.269333443286914,0.4132431073623,0.170963603344473,0.169077049527723
2008,13,DEN,NYJ,4,0.365922221068835,0.0581406249307259,0.11959633206974,0.456340821930699,3,0.36977959837947,0.058151299738439,0.452499198986855,0.119569902895236,0.0724422237066669,0.0599879103178704
2008,13,IND,CLE,2,0.0638154594795411,0.743114612959872,0.118760149456094,0.0743097781044922,2,0.0647898755664244,0.738472535350031,0.075560043412035,0.12117754567151,0.459158192694658,0.455314166088522
2008,13,JAX,HOU,1,0.676361414073918,0.0480291602858695,0.0861773862039316,0.189432039436281,1,0.676768798936533,0.047874844901136,0.189321085227486,0.0860352709348455,0.538851254046602,0.539792734313683
2008,13,KC,OAK,3,0.112017328194079,0.0953209152252985,0.607646101619288,0.185015654961335,4,0.112833901805894,0.0954765650485646,0.186655103240286,0.605034429905255,0.322526524820467,0.318301738827978
2008,13,MIA,STL,2,0.129140863563736,0.371239288793415,0.336203063154311,0.163416784488538,2,0.129445233423221,0.366849784653351,0.164141539455137,0.339563442468291,-0.190625269930275,-0.201610144221298
2008,13,NO,TB,3,0.139414583978782,0.106793007431261,0.513495222837817,0.24029718575214,4,0.138620401337145,0.105901833263376,0.238953645587236,0.516524119812244,0.21360412227655,0.213862936767126
2008,13,NYG,WAS,1,0.550746968496741,0.0549556166155807,0.105338488388936,0.288958926498743,1,0.553999533457481,0.0545440647280313,0.286810076529711,0.104646325284777,0.332057792042626,0.338175210696052
2008,13,PIT,NE,3,0.161099430804251,0.288742881282017,0.350382469153737,0.199775218759995,4,0.160547610985796,0.286776483876995,0.19971245021877,0.352963454918439,0.289237481914754,0.29745134446205
2008,13,SEA,DAL,1,0.548317686829966,0.0847783870102776,0.135774137218844,0.231129788940913,1,0.548868483994603,0.0843961371623913,0.231195070855217,0.135540307987788,0.603521827453202,0.602679215036998
2008,13,SF,BUF,4,0.194397863428998,0.0921948849552134,0.260915025732305,0.452492225883483,3,0.194441679776081,0.0913709057381231,0.455810468011499,0.258376946474297,0.429428583892939,0.436157010201096
2008,13,TEN,DET,1,0.448918225374919,0.118239388800787,0.174840128414145,0.258002257410149,1,0.448818685046338,0.117917253458056,0.258338327011389,0.174925734484218,0.495702551142567,0.49411127896624
2008,14,ATL,NO,3,0.150644520679011,0.146422403537352,0.48522271948502,0.217710356298617,4,0.15026127915244,0.145011611160214,0.217712943132724,0.487014166554622,0.357000130998288,0.355191463584745
2008,14,CIN,IND,1,0.596643018233975,0.0508401791905854,0.0955364367811437,0.256980365794296,1,0.598794345018914,0.0505687087655969,0.255527921738568,0.0951090244769209,0.394731762732573,0.399037529616142
2008,14,CLE,TEN,4,0.255032942963461,0.0686367383809697,0.150089463691552,0.526240854964017,3,0.256591396946801,0.0683977346588116,0.525625764093132,0.149385104301255,0.370512238840454,0.366657028798944
2008,14,DAL,PIT,2,0.131528026400188,0.529358579332575,0.195858447008206,0.143254947259031,2,0.13090405887333,0.530874028194085,0.14271949630463,0.195502416627955,0.523990248013662,0.525230442270485
2008,14,HOU,GB,3,0.142636443005401,0.151963686892002,0.502712702531388,0.202687167571209,4,0.142397088254306,0.152187952172863,0.202017640894089,0.503397318678743,0.403199536595485,0.405196049996626
2008,14,JAX,CHI,1,0.712020025753095,0.0457623598729384,0.0793228822845465,0.16289473208942,1,0.711255205338717,0.0457837912148585,0.163459008322318,0.0795019951241064,0.611400380093965,0.61112602357646
2008,14,KC,DEN,3,0.132680552176881,0.280983799738403,0.4120577534495,0.174277894635216,4,0.132656594086834,0.276388807601038,0.174724564015146,0.416230034296983,0.410993361020418,0.420781991011464
2008,14,MIA,BUF,4,0.208674692577276,0.0631749897479801,0.144789051307467,0.583361266367277,3,0.21319460966653,0.0639304882959053,0.577037602808413,0.145837299229152,0.478426003083405,0.471190825825459
2008,14,MIN,DET,2,0.0741516294039608,0.705429432105233,0.134501728562943,0.0859172099278636,2,0.0745344411481211,0.702920626754985,0.0865245131961496,0.136020418900745,0.480229465367658,0.475283127545386
2008,14,NE,SEA,2,0.136023257984566,0.515251058355464,0.200024052035684,0.148701631624286,2,0.134808320839969,0.518275579711565,0.147648976533295,0.199267122915171,0.579270982828536,0.579534085753424
