Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,L_2 Cluster Probability_5,L_2 Cluster Probability_6,L_2 Cluster Probability_7,L_2 Cluster Probability_8,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,H_1 Cluster Probability_5,H_1 Cluster Probability_6,H_1 Cluster Probability_7,H_1 Cluster Probability_8,L2 silhouette,H1 silhouette
2007,1,TEN,JAX,1,0.368697425461841,0.165550090436866,0.0610210086016594,0.136113572119294,0.0882660447661009,0.053019257584947,0.0561243915143208,0.0712082095149707,1,0.369877760268917,0.164458018333632,0.0559942865248989,0.0884898754373028,0.0609059406151755,0.0710553434796615,0.0528828123754835,0.136335962964929,0.483990756122879,0.482144009273652
2007,2,ATL,JAX,4,0.179726815308913,0.0752081263757785,0.078414021581025,0.293610456935755,0.14188466659626,0.0624550013770262,0.0688601846589861,0.0998407271662563,8,0.177788818156588,0.0747362675013158,0.0686936583266877,0.142763593056907,0.0782674911436189,0.0996243057095535,0.0622936446341225,0.295832221471207,0.277505434339125,0.286357638364447
2007,2,BUF,PIT,7,0.0323673696133865,0.0236378778327106,0.252908852557699,0.0460836501476458,0.0695991501322597,0.124011982813454,0.340592101384036,0.110799015518807,3,0.0325762345335467,0.0237939836131306,0.339052297653048,0.0697312975997746,0.251192740961348,0.111567114237855,0.125689373980407,0.0463969574208899,0.214647770405936,0.217930248519046
2007,2,CIN,CLE,8,0.0462800537986811,0.0300891371962684,0.153165379769503,0.0810671047665861,0.182063256506029,0.0677318553189462,0.0977426139532604,0.341860598690726,6,0.0460720189820882,0.0299628613117387,0.0978749154524947,0.179928986030814,0.153475387768717,0.34405256019338,0.0678729380292844,0.0807603322314834,0.325138488185826,0.324644407856945
2007,2,DAL,MIA,4,0.10121636368175,0.0527425096238037,0.0840355223554212,0.302584998150715,0.210877752226539,0.0593329530478538,0.0695975121725446,0.119612388741373,8,0.100437695318373,0.0525235322125155,0.0697550961394793,0.214733586214233,0.0843174117882448,0.120026738197795,0.0594337011720725,0.298772238957286,0.0979523602242471,0.0884900429967392
2007,2,GB,NYG,4,0.100297875452651,0.0517961717620023,0.0820294639680304,0.316698900309687,0.206462105785183,0.057987327733614,0.0679443039332861,0.116783851055546,8,0.09967382756224,0.0516778576101498,0.0682137493652554,0.210353037519566,0.0824319152011267,0.117342042955316,0.0581931049261672,0.312114464860179,0.127852861318547,0.11861650195945
2007,2,HOU,CAR,5,0.106020979294103,0.0681575812806802,0.12377330933708,0.163487900394429,0.183106317176972,0.094704314436982,0.107687330076613,0.153062268003141,4,0.10547325188455,0.067616110778642,0.107368441959373,0.184522490340991,0.123671147533028,0.153279983832504,0.0942826447838268,0.163785928887085,0.134676191635873,0.138184916857249
2007,2,IND,TEN,3,0.0415204028335656,0.0283770907388258,0.275839518104693,0.0649752147393724,0.114464856977635,0.0936302378346725,0.156182266620535,0.225010412150701,5,0.0414898652373393,0.0282813604718482,0.154679741324159,0.115062312172094,0.271563606365099,0.229982177689269,0.0936882926670175,0.0652526440731734,0.199237693840852,0.182065426781415
2007,2,KC,CHI,7,0.0290414685696937,0.021214906386935,0.194281435813415,0.0409293005833318,0.0606334775976096,0.139172580656514,0.421589076733045,0.0931377536594562,3,0.0291453792818249,0.0212882947069563,0.418756398735718,0.0606658465255273,0.194590471706668,0.0937595484055492,0.140682135601213,0.0411119250365437,0.384718968831199,0.385580706761704
2007,2,MIN,DET,4,0.116562038284194,0.0613000821496253,0.0993808641778243,0.234839599977125,0.19669311666035,0.0733863248925695,0.0841686364011979,0.133669337457114,8,0.117850392107769,0.0615635324212815,0.0834297201694737,0.195181840203652,0.0982479246352886,0.131570222712737,0.0730331183465621,0.239123249403236,0.0867727969310631,0.0986203350433493
2007,2,NO,TB,6,0.0241701111374293,0.0186328830632365,0.0760636099221195,0.0313913400670201,0.0411865563436439,0.633967027765818,0.121411873352648,0.0531765983480846,7,0.0244168199289245,0.0188028025903334,0.123245581582815,0.0416126743801265,0.0772084330028608,0.0539818210828411,0.628966614166429,0.0317652532656699,0.536412694595301,0.533487991194192
2007,2,NYJ,BAL,7,0.0283176141317721,0.020795394208461,0.196287671927988,0.039833597834805,0.0589903857089056,0.129741761172287,0.435038325241625,0.0909952497741561,3,0.0272585197457431,0.0199957721316305,0.450024288739807,0.0567803056121626,0.19194529758782,0.0883694050344402,0.127205036299571,0.0384213748488255,0.395341538395122,0.402867626875762
2007,2,OAK,DEN,5,0.109059757341803,0.0705791322692438,0.129896319535887,0.148028326660994,0.159406626361216,0.115890741089666,0.120632550594509,0.146506546146681,4,0.110228713490586,0.0712100057513274,0.119883539375634,0.159332370505896,0.129017702294792,0.145562982503572,0.115435437386028,0.149329248692165,0.0645473716992191,0.0615247862349397
2007,2,SD,NE,6,0.048601300134391,0.0380795522380003,0.122586268673207,0.0613070866399339,0.0771024824278815,0.390249330996911,0.167802378904141,0.0942715999855351,7,0.048510827804419,0.0379507966219148,0.168256298022915,0.0770334466469608,0.122934743341365,0.0945468534461276,0.389452919451503,0.061314114664794,0.573560824744789,0.571770938394372
2007,2,SEA,ARI,4,0.134808577595741,0.0827414593539868,0.115181275001159,0.169875282893143,0.156189136618255,0.101564768825687,0.106157953473088,0.133481546238941,8,0.134922877803502,0.0824630261513173,0.10568706568196,0.156811544802977,0.114817032891638,0.133236617129838,0.101019999873246,0.171041835665521,0.0734324850776835,0.071073384967961
2007,2,SF,STL,2,0.153442008296926,0.512761912275597,0.0475523292333421,0.0826779674042161,0.0620143540175064,0.0435014870461266,0.0448654135975127,0.0531845281287737,2,0.153426478710698,0.513485721619499,0.0447244892589372,0.0620091235846591,0.0474172708152696,0.0530160103861943,0.0433539982996106,0.0825669073251317,0.273670203671192,0.270737102299568
2007,2,WAS,PHI,4,0.103732282975524,0.0549196829373193,0.087075240668511,0.28482298250402,0.212947561748208,0.060971971081144,0.0719195022709275,0.123610775814346,8,0.10312386994259,0.0547338965392529,0.0720199731022922,0.215854320176832,0.087256739965601,0.123799921014692,0.061047698523862,0.282163580734878,0.0788258648050606,0.0728658880628442
2007,3,ARI,BAL,3,0.0400530191137104,0.0278664410618249,0.285476554118009,0.0605953166956565,0.100043561088605,0.113900953021571,0.198791376441173,0.173272778459451,5,0.0402097375727774,0.0279529961139396,0.198005521430493,0.100222766668782,0.283334768366554,0.17481124065545,0.114511889460621,0.0609510797313825,0.152035219166929,0.151775244181344
2007,3,BUF,NE,3,0.0399374274767226,0.0281726578743006,0.296635468288043,0.0602051035442181,0.0994704513966738,0.10738334278394,0.193876496220832,0.17431905241527,5,0.0396710399853396,0.0279804211066545,0.194245842299995,0.0984422175849733,0.298147538139634,0.174232187022684,0.107427929765194,0.0598528240955257,0.228083917507393,0.228827646796826
2007,3,CAR,ATL,4,0.168555674965353,0.0719600405262747,0.073449750690666,0.330932594780573,0.139497760766158,0.0568209702595086,0.0637699362436223,0.095013271767844,8,0.16584074533943,0.0714176882047666,0.0638136342206415,0.141131197022153,0.0735744880941273,0.0951967305733521,0.0568188336277657,0.332206682917764,0.342441309410067,0.356993271386104
2007,3,CIN,SEA,4,0.206590094387975,0.0773810739914376,0.0738816601677514,0.29204640328999,0.13270308701829,0.0588427646580113,0.0649614724157474,0.0935934440707979,8,0.211960979004074,0.078429681703844,0.0648183780538691,0.131931387000006,0.073586939922982,0.0928448637723188,0.0588621754626386,0.287565595080267,0.213616517030065,0.193979111542092
2007,3,CLE,OAK,8,0.0505149949385777,0.0323845768178881,0.1533390199556,0.0893500939167106,0.196562731465564,0.0736367981490761,0.102830200272772,0.301381584483812,6,0.0501465478923186,0.03210714910792,0.10222720375062,0.196682297629249,0.15233038509198,0.303977534454588,0.0734199093314596,0.0891089727418655,0.292781461160716,0.289339194596968
2007,3,DAL,CHI,4,0.0945333092832277,0.0515732024962687,0.0912721945016729,0.250528931230703,0.241642871063521,0.0625881449980195,0.074507254670837,0.133354091755751,8,0.0939996677886748,0.0513407372252703,0.0744114224897328,0.244429137870557,0.0911856678820843,0.133073796995662,0.0625287644333329,0.249030805314686,-0.0640556838918589,-0.0677545849605508
2007,3,DET,PHI,6,0.0514799121660009,0.0403643251990298,0.126609548386735,0.0647679314198379,0.0810902600899655,0.366722369632791,0.170473337867358,0.0984923152382819,7,0.0514926768915118,0.0403085424141428,0.170985233753885,0.0811827237533147,0.127113391678303,0.0989413590514774,0.36506395408634,0.0649121183710251,0.552897304490094,0.550154793334189
2007,3,IND,HOU,8,0.0560517074862174,0.0365953105812153,0.154788305129303,0.0978060913768004,0.204530038376962,0.0779814599659399,0.107736150480747,0.264510936602814,6,0.0557433230103586,0.0364241921415034,0.108107644120029,0.202133719066913,0.155777312625498,0.266461225753204,0.0781491135067695,0.0972034697757251,0.234893818272981,0.241958263362745
2007,3,JAX,DEN,8,0.0427392583126033,0.0288687216611832,0.213665238524034,0.069897675335775,0.13678783644922,0.0774245577859946,0.121604911010255,0.309011800920935,6,0.0426985527121221,0.0288621729183318,0.122488263880388,0.135176547011547,0.215360441315764,0.307662210281303,0.077964971958568,0.0697868399219752,0.0818086739962409,0.0738265973425755
2007,3,MIA,NYJ,3,0.0322780000861757,0.0232665579577527,0.317958049838603,0.0468829857698501,0.0730986113327204,0.109490545018479,0.27414971863975,0.122875531356669,5,0.0323495421245425,0.0233188766152284,0.275261892891375,0.0729450613388247,0.315125401481589,0.123397881518285,0.110586319055573,0.0470150249745829,0.024172196608256,0.0174142233425119
2007,3,MIN,KC,2,0.218630864643868,0.345974088239312,0.0609869995240229,0.111782516285508,0.0814795939200209,0.0550579711879906,0.0571752424056138,0.0689127237936631,2,0.222115032601746,0.339673927927986,0.0573904283687894,0.0822270982724979,0.061265736007576,0.0692494757399889,0.0552172943765191,0.112861006704897,0.0115587410398815,-0.0116552645210983
2007,3,NYG,WAS,2,0.128982943538541,0.551873429996346,0.0461859455571598,0.076230204754364,0.0588459602219897,0.0428702235278242,0.0438670371416883,0.0511442552620872,2,0.129502825472818,0.55116555818478,0.043835769609256,0.0590025108770992,0.0461733590974034,0.0511241040357703,0.042819240092583,0.0763766326302903,0.422341447524691,0.419369609669927
2007,3,SD,GB,1,0.386730468305297,0.13065625495868,0.0625270792843763,0.143355000500568,0.0915210995634817,0.0544567140660364,0.0574708816069171,0.0732825017146437,1,0.38787438711073,0.131651510911493,0.0572328531565703,0.0913049027299123,0.0622493161003494,0.0728585291529307,0.0542666926549539,0.142561808183061,0.441252397896432,0.445673891949681
2007,3,SF,PIT,3,0.0336516059987672,0.0238761582954488,0.375499162176666,0.0502475089357944,0.0822558613457247,0.0921725497761112,0.191268476039097,0.151028677432391,5,0.0332554208140743,0.0235884517635899,0.191578346860952,0.0810238438358415,0.378429049906727,0.150372916600452,0.0920404090923689,0.0497115611259948,0.319114640013396,0.315331757951368
2007,3,STL,TB,8,0.0462033766000966,0.0303325750983542,0.159787390790755,0.0800461853462255,0.175360163118376,0.0694666151172251,0.10099462110199,0.337809072826978,6,0.0464202587448026,0.0305249889793413,0.102436663135106,0.172646124945966,0.162085525653346,0.335228422943798,0.0704332836979124,0.0802247318997278,0.3066175133665,0.300859512926895
2007,3,TEN,NO,5,0.0849820095471637,0.046714406611418,0.0957296588268401,0.214372295731532,0.271771117406122,0.0643106939245253,0.0770888254562881,0.145030992496111,4,0.0841188932632544,0.0464185880357602,0.0771662473609192,0.275538805526575,0.0959507126904028,0.145419274939376,0.0643313464782521,0.211056131705461,0.160576286051548,0.172854052205496
2007,4,BAL,CLE,6,0.0307109017664315,0.0237265918596092,0.0909860308863053,0.0396436626635627,0.0514741777509997,0.560188338062832,0.137778518045082,0.0654917789651774,7,0.0308000994695056,0.0237686077622384,0.138899489265258,0.0516418101229803,0.0917032845912436,0.0660052037114567,0.557352658405032,0.0398288466722861,0.57847347078263,0.575437523744509
2007,4,CHI,DET,1,0.371026666852772,0.140273733971523,0.063537998672372,0.144184146913429,0.092361825100762,0.0558045137811317,0.0585768971720477,0.074234217535962,1,0.373180880726766,0.139248259523051,0.0582745894507272,0.0923816503705204,0.0632430738314955,0.0738772924315887,0.0554942313397656,0.144300022326086,0.432119686043277,0.431409041621808
2007,4,DEN,IND,8,0.0651135897108795,0.0420895779274919,0.144696918762902,0.114849951435026,0.220092748988707,0.0822764756360366,0.107944942008771,0.222935795530186,6,0.0647235277982581,0.0418463665450968,0.108050926564766,0.219425954263562,0.145183730466781,0.224236788276023,0.0822808151658276,0.114251890919686,0.0763861843377111,0.082077076068639
2007,4,GB,MIN,8,0.0523559425317379,0.033623641670664,0.147781634879921,0.0935327140016251,0.208255667871301,0.0716961052102584,0.099789407730911,0.292964886103582,6,0.0522630851616005,0.0335877795027611,0.100218183607093,0.206066002260234,0.148461178796601,0.293979212144616,0.0720467077083731,0.0933778508187223,0.277612588200837,0.281394052027526
2007,4,HOU,ATL,3,0.0349765325753946,0.024362955757406,0.362152008229326,0.0536227550007365,0.0921227795793964,0.0853684715542393,0.161379059476728,0.186015437826773,5,0.0349023207325125,0.0243162393288867,0.162274178440713,0.0913748691237788,0.361718895297223,0.18597204388972,0.0859060835448313,0.0535353696423348,0.371982296700837,0.373036470847511
2007,4,KC,SD,2,0.192126371345862,0.337682496971865,0.0672987248163525,0.114824531387902,0.0873096382870079,0.0620050901578868,0.0636570091128966,0.0750961379202276,2,0.193690007264951,0.33637171549275,0.0634700080824165,0.0874849736651316,0.0671526494809295,0.074954419368684,0.0617692895955311,0.115106937049606,0.171104623485371,0.159061267328002
2007,4,NE,CIN,3,0.0351795856356188,0.025041523600346,0.354892746303833,0.0524069987217126,0.0854795276423058,0.0961039400628685,0.196615547365263,0.154280130668052,5,0.0352007820800658,0.0250638527916782,0.198363584187327,0.0850091521252375,0.352571953842208,0.154316126420032,0.0970315576923785,0.0524429908610731,0.299384385739119,0.293013341586387
2007,4,NYJ,BUF,5,0.0831848458399354,0.0468527189619981,0.0974577412839512,0.200285189372731,0.281688415034025,0.0628060444230074,0.0770878616903672,0.150637183393984,4,0.0828979870472432,0.0467678168078163,0.0771654098979661,0.283194714774378,0.0975472593216302,0.150448124900473,0.0629107612608502,0.199067925989643,0.236719489098432,0.239291265416865
2007,4,OAK,MIA,8,0.0495382512968012,0.0332403383736978,0.213146313546113,0.0795472874437049,0.141307211519109,0.0987050201102854,0.14417851437958,0.240337063330708,6,0.0493275365122949,0.0331228524450603,0.144731289578554,0.139875573589982,0.214097506081177,0.240526140803681,0.0990720753430874,0.0792470256461629,-0.00453521660560934,-0.00708928194661663
2007,4,PHI,NYG,3,0.0358469972569837,0.0251154452472696,0.354337794893272,0.054836271367111,0.0939378251470187,0.0861861140827148,0.162256812936434,0.187482739069197,5,0.0353738152237577,0.0247754353459062,0.162030515538017,0.0923944842591906,0.358358919609059,0.18699770231114,0.0858910904889083,0.0541780372240212,0.383042373013409,0.385968809864959
2007,4,PIT,ARI,1,0.276763933949223,0.10830842695292,0.0733533206859246,0.207926036864097,0.117614580859388,0.0609436090201732,0.0659484087246583,0.0891416829436149,1,0.275050450166883,0.107512860050639,0.0658915991220129,0.118464765557326,0.0733532224793585,0.0891569865986881,0.0608485157761623,0.20972160024893,0.15139064423169,0.134715766111742
2007,4,SEA,SF,7,0.0367987608429151,0.0267289527179185,0.267653407031445,0.0528662862597147,0.0809441753957875,0.126850196428859,0.278867550832929,0.129290670490432,3,0.0365801287231634,0.0265606760519194,0.280142246955835,0.0802397461102138,0.267489725927459,0.129127585023691,0.127257547219893,0.052602343987825,0.0856906756316915,0.0893258743154607
2007,4,STL,DAL,3,0.0435919306235606,0.0306480703046714,0.27283783422603,0.0662073502507991,0.110608066958466,0.105175339488616,0.178579168186578,0.19235223996128,5,0.0434155596316425,0.0305025561891671,0.178658921492582,0.109917048758245,0.273071987341716,0.192967050348233,0.105432395682654,0.0660344805557607,0.280209233940004,0.278878456239177
2007,4,TB,CAR,6,0.0303599544841978,0.0230163687744874,0.118649756308756,0.0404926002001346,0.0551920504525575,0.425642168618498,0.23162591335213,0.0750211878092388,7,0.0302177949201821,0.022891949293643,0.230799382784974,0.0548845405824617,0.118476881340968,0.0749905145350301,0.427380260540581,0.0403586760021606,0.15429313808784,0.156617198210779
2007,5,ARI,STL,1,0.363236711114694,0.126208256397754,0.0639119160929228,0.161066638490395,0.0972252918124111,0.054169431680086,0.0580849258383097,0.0760968285734274,1,0.363573162321521,0.125974188129491,0.0579776062333603,0.097491395443975,0.0638095325265644,0.0759273438287957,0.0540709634072831,0.161175808109009,0.386432096040019,0.382433668430846
2007,5,ATL,TEN,4,0.101352325314127,0.0510665399887485,0.0787502162854626,0.341266004749631,0.194969024868908,0.0557290680661645,0.0652852155201035,0.111581605206855,8,0.100927846659735,0.0509569153674991,0.0652896896068365,0.197111667386964,0.07876654110833,0.111462330305671,0.055757737623686,0.339727271941278,0.180666688767954,0.17721174919028
2007,5,BAL,SF,4,0.111100296124236,0.0537498223265223,0.076720228711746,0.35488753452938,0.177800208150237,0.0551804884419323,0.064210068282431,0.106351353433514,8,0.110156650177901,0.0532634080752306,0.0636392557822188,0.178095751056951,0.0760182987261025,0.105227193432176,0.0547480829630881,0.358851359786331,0.235975914848942,0.235766248529077
2007,5,CAR,NO,2,0.141472005106686,0.455023352177699,0.0597210055420491,0.0912907161021148,0.0733789269886206,0.0566985024270814,0.0573199959255818,0.0650954957301674,2,0.141166662504131,0.458667105159925,0.0567407454917841,0.0729282292696712,0.0591568204243856,0.0644976630493171,0.0560804126887495,0.0907623614120365,0.536180506666261,0.533846660191307
2007,5,CHI,GB,2,0.127991703314877,0.570889590134755,0.0433102454203176,0.0729717579877619,0.0557051698382362,0.0399531139769904,0.0410231295918882,0.0481552897351734,2,0.131357751432972,0.561859448165324,0.0417060757456295,0.0568893039466136,0.0440616241518441,0.0490015544717483,0.0405870744846233,0.0745371676012449,0.376468829684644,0.365581973329965
2007,5,CLE,NE,6,0.0306520383454621,0.0230595247323072,0.128049613413484,0.0412715353438079,0.0569929719131295,0.372814836855888,0.268517456059981,0.07864202333594,7,0.0304160348561921,0.0228591262955976,0.266174711816549,0.0565235429204062,0.127465901906375,0.0784117842243075,0.377127443865206,0.0410214541153667,0.0172546864592826,0.0269247639671735
2007,5,DAL,BUF,2,0.155522288860904,0.28102634668363,0.0862515851136155,0.116917042936389,0.100136353751003,0.0843630850722991,0.0840516744616526,0.0917316231205068,2,0.155764186029115,0.27917141414018,0.0842745130714028,0.100539892913905,0.086498412695658,0.0919619435169997,0.0845520845346778,0.117237553098061,0.513570806314651,0.511114226837277
2007,5,DET,WAS,3,0.0343030649623279,0.0247944886698621,0.299897615985866,0.0496751908606636,0.0772004538971328,0.114538630380564,0.271898662831911,0.127691892411672,5,0.0343144126014331,0.0248049826151685,0.272928146850809,0.0768741262026842,0.298007481120769,0.12793011760219,0.115429287443172,0.0497114455637741,-0.00246029001280971,-0.00798543412072321
2007,5,JAX,KC,3,0.0332597215045121,0.0234500185922577,0.385179467472706,0.0501375792924402,0.0835732739712697,0.0877320320124215,0.177675309080671,0.158992598073722,5,0.0334745359163826,0.023614650855587,0.180005887415171,0.0834840704618595,0.380466737488879,0.159457245091507,0.0890455681962056,0.0504513045744084,0.34198342060556,0.33516854286634
2007,5,MIA,HOU,1,0.343704722652255,0.213847664534522,0.0595545051497748,0.123023151097352,0.0833434609285413,0.0527252194515855,0.0552497218050729,0.0685515543808966,1,0.345135041242876,0.212153225785898,0.055176797864147,0.0836047214201882,0.0595042497926303,0.0684791404584454,0.0526331723830895,0.123313651052726,0.41255195723648,0.419994140774477
2007,5,NYJ,NYG,1,0.288623886076982,0.267226697837738,0.0608670553343205,0.119040300152509,0.0832750314658814,0.0547141581945506,0.0568513070006781,0.0694015639373397,1,0.29037752042507,0.265562492986714,0.0567377728023519,0.0834584350359698,0.0607724634605579,0.0692788144632845,0.0545839690630334,0.119228531763019,0.275616128455324,0.285426074489477
2007,5,SD,DEN,6,0.0276992052327022,0.021257045931746,0.0876087569781711,0.0361288496091459,0.0475712274612305,0.579930751424902,0.138342891142497,0.0614612722196048,7,0.0276984881408461,0.0212330525874984,0.139038485322467,0.0475783776799178,0.0880377937549257,0.0617631805369161,0.578460434799222,0.0361901871782062,0.517799045047586,0.515751294730707
2007,5,SEA,PIT,3,0.0384892563845267,0.02702886530282,0.323846141135904,0.0587735950501821,0.100068383209995,0.0917655415135666,0.167710507986112,0.192317709416893,5,0.0384864936530974,0.027041665970739,0.168989104673612,0.0992789194008093,0.323226428049982,0.191719828354131,0.0925071841402915,0.0587503757573369,0.353023924156131,0.356409605506325
2007,5,TB,IND,6,0.0327539091948033,0.0248507244924026,0.109645571863716,0.0433203235881363,0.0578710177988301,0.482452548320014,0.173274166078725,0.0758317386633727,7,0.0325516739710682,0.0246743791588788,0.173507190228549,0.0575221285869222,0.109629856883398,0.0757748760606362,0.483211684387328,0.043128210723219,0.419893218270932,0.417782016771356
2007,6,CAR,ARI,1,0.315706514406047,0.0944485555196134,0.0686227423829653,0.207571988273455,0.111171606448035,0.0571335540238214,0.0616612263768667,0.0836838125691968,1,0.31851388436201,0.0947317720939082,0.0613646868775818,0.110866974769269,0.068256495183451,0.0830894874160381,0.0569195809871974,0.206257118310544,0.167161326209402,0.17337532327043
2007,6,CIN,KC,3,0.0327951318155662,0.0235808841771305,0.317638835993879,0.047773043166515,0.075002944645788,0.109522377677882,0.267368380160102,0.126318402363138,5,0.032633259788902,0.023454743887417,0.268154181022973,0.0744240950994838,0.317461665462373,0.126383264145259,0.109897394420804,0.047591396172788,0.0189528079462924,0.0150246127495012
2007,6,HOU,JAX,8,0.056718759274181,0.036507849143983,0.141588018180906,0.10256320706109,0.230473147655195,0.0730197466245096,0.0994068196172132,0.259722452442922,6,0.0564955641111578,0.0363686620346655,0.0995917593925687,0.229024618004873,0.142022682416181,0.26110494222323,0.0731731835387025,0.102218588278621,0.168979381897744,0.172933843890068
2007,6,MIA,CLE,7,0.0379941874795855,0.0279284553288518,0.16915368404388,0.0524239804039202,0.0742609113353347,0.25237976440912,0.281102645870205,0.104756371129103,3,0.0377754280166359,0.0277526587886444,0.281591300798319,0.0737665768417718,0.169147620547616,0.104717730237363,0.253044315666236,0.0522043691034134,0.147129828002114,0.147226960238463
2007,6,MIN,CHI,4,0.190345713729033,0.0797123363807866,0.0750622697089188,0.297773337260187,0.136737019235346,0.0590303677595461,0.0656983830379258,0.095640572888257,8,0.190601525203371,0.079684146353343,0.065550191388656,0.137161001949697,0.074887530365302,0.0952854136817396,0.0589295366669519,0.29790065439094,0.263143318751137,0.269234751629315
2007,6,NE,DAL,8,0.0656549563809847,0.0413080361446115,0.145801249123324,0.116812020889342,0.212522899028149,0.0892469710331637,0.112258189178042,0.216395678222382,6,0.0654779018782085,0.041211101042196,0.112350208072229,0.212143825740801,0.14598404287467,0.216711094067076,0.0893890979832946,0.116732728341525,0.0869768256735769,0.0888223670653009
2007,6,NO,SEA,6,0.0245623142042778,0.018706670855077,0.0885729433798582,0.0324793696186442,0.0436899281437352,0.574886162595489,0.158831713999053,0.0582708972038653,7,0.0241610138072659,0.0183823055878527,0.156732507905511,0.0429663336076099,0.0874826387114789,0.0575960824360563,0.580677355353526,0.0320017625906994,0.36130227627212,0.363404774887845
2007,6,NYG,ATL,3,0.0327298482849928,0.0233385804359121,0.364311137016413,0.0484008536342032,0.0779817089574883,0.097445303170417,0.217523303481788,0.138269265018786,5,0.0326691325206149,0.0232959657205095,0.219028679870727,0.0774720144516768,0.3627002499124,0.138360387643992,0.0981357923085363,0.048337777571543,0.203856228891441,0.197712264121406
2007,6,OAK,SD,6,0.039611859278272,0.0293091774548513,0.156423963800712,0.054127147529114,0.075289468295644,0.298208360770275,0.24400488294302,0.103025139928112,7,0.0393730594450794,0.0291114083898918,0.244488904797604,0.0748135952596987,0.15648922110361,0.102997712878771,0.298831186653289,0.0538949114720568,0.0676139003692081,0.0665774741970252
2007,6,PHI,NYJ,8,0.0474767016223867,0.0307641562926239,0.158067634402107,0.0828319971410823,0.181381917066389,0.0711908793873065,0.102007891325453,0.326278822762652,6,0.0469867255628352,0.0304378413342721,0.101536474385963,0.179536335048424,0.157560597908613,0.330830409358302,0.0709372917782316,0.0821743246233586,0.296359105392607,0.297582869233112
2007,6,STL,BAL,7,0.0315688265617362,0.023240387187359,0.210454898200027,0.0443503832709973,0.0656236584640948,0.136961225782844,0.387079767885127,0.100720852647815,3,0.0315689825164256,0.0232346822381805,0.386093222747578,0.0654329324281762,0.210130332313257,0.101045675389842,0.138106493441238,0.0443876789253018,0.365836342597869,0.366963755967809
2007,6,TEN,TB,5,0.076449665451806,0.0438565625257405,0.0991519245144308,0.177676809153188,0.30471646184945,0.0622592030444183,0.0773090555939135,0.158580317867053,4,0.076216541237152,0.0437068357112982,0.0770404015772153,0.30683819820968,0.0987374528979032,0.157497316706998,0.0621324363877534,0.177830817271999,0.300178942118029,0.301059678312614
2007,6,WAS,GB,1,0.317955388116881,0.0926706837113972,0.0661508018242894,0.218985008967944,0.109599286802069,0.054213098537566,0.0590641771230435,0.0813615549168102,1,0.313806167345167,0.0926576663408831,0.0592763157658349,0.110714484286581,0.0664182661850615,0.0816572357453832,0.0543983854014728,0.221071478929617,0.135919093803324,0.120522557619563
2007,7,ARI,WAS,7,0.0346114773603823,0.0252571085102671,0.193113115596178,0.0485340369737403,0.0708648867334813,0.181468417308037,0.340788010158836,0.105362947359078,3,0.0344842159083408,0.0251315220907637,0.33944470072062,0.070621756616881,0.193388280812878,0.105763275200727,0.182698006334168,0.0484682423156224,0.367874782394916,0.364683372257193
2007,7,ATL,NO,4,0.22511406512498,0.0843659859451954,0.0760073610012024,0.260135530701004,0.130388623857339,0.0617369707675769,0.067433206772161,0.0948182558305416,8,0.22295187396807,0.0839761282706534,0.0673364632683019,0.131167073773444,0.0759319530003854,0.094690456182146,0.0616438240458907,0.262302227491109,0.126989805415767,0.136419924071106
2007,7,BAL,BUF,3,0.0390091815045247,0.0272309955656288,0.314938876723005,0.0592423052115719,0.0989247797108852,0.0983529607456925,0.178742361540172,0.18355853899852,5,0.0387577863527377,0.0270573155490445,0.179354006830305,0.0978667269439167,0.315966817899339,0.183444462539526,0.0986370017011733,0.0589158821839586,0.320915183154452,0.316717080729768
2007,7,CHI,PHI,2,0.216921857162674,0.380383994365289,0.0563897210952451,0.103300695264589,0.0751331945189785,0.0512823904609873,0.0529913802395252,0.0635967668927123,2,0.210341932352527,0.392377545520722,0.0523769698674001,0.0742247761041526,0.0557079505061698,0.0627263669702571,0.0507219206740449,0.101522538004727,0.0108674669501285,0.0348602594536003
2007,7,IND,JAX,3,0.0376554028520118,0.0267647387746542,0.312894527356364,0.0558927173301234,0.0902638309030504,0.107651840140601,0.21268754884887,0.156189393794325,5,0.0374140444133804,0.0265903596516769,0.213406207852708,0.089342619461249,0.313873265101702,0.155949693045118,0.107847181189451,0.0555766292847148,0.184312954684834,0.182120962423427
2007,7,KC,OAK,5,0.0870011959334658,0.0497255328494147,0.111762681893922,0.177848488382132,0.244905478746948,0.074988364108063,0.0901640139548078,0.163604244131246,4,0.0874050100315321,0.0498430599472451,0.0897974500483471,0.245073190324469,0.111069628975188,0.161932283127685,0.0749173628792614,0.179962014666272,0.223421238920305,0.219460466783196
2007,7,MIN,DAL,4,0.104542643886034,0.0537227395926902,0.085672863431158,0.299599516825952,0.202736515235074,0.062034971010391,0.0716738532443927,0.120016896774308,8,0.10368261294528,0.0534347093236541,0.0716334560874199,0.2054559275832,0.0856946195921686,0.120024733509307,0.0619822119312759,0.298091729027695,0.127622704830946,0.1210992262468
